NO_OF_FRAMES	3042
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 15:55:02.006	683436.86251110
DATA_INCLUDED	3D
MARKER_NAMES	h23_3g
TRAJECTORY_TYPES	Mixed
Frame	Time	h23_3g X	h23_3g Y	h23_3g Z	
4705	9.40800	315.501	190.966	194.837
4706	9.41000	315.465	190.673	194.829
4707	9.41200	315.463	190.412	194.811
4708	9.41400	315.455	190.162	194.830
4709	9.41600	315.410	189.880	194.833
4710	9.41800	315.402	189.627	194.826
4711	9.42000	315.416	189.384	194.829
4712	9.42200	315.401	189.131	194.822
4713	9.42400	315.378	188.864	194.820
4714	9.42600	315.363	188.624	194.850
4715	9.42800	315.341	188.378	194.896
4716	9.43000	315.333	188.110	194.894
4717	9.43200	315.319	187.851	194.902
4718	9.43400	315.294	187.596	194.939
4719	9.43600	315.285	187.328	194.937
4720	9.43800	315.247	187.045	194.942
4721	9.44000	315.253	186.793	194.935
4722	9.44200	315.215	186.523	194.908
4723	9.44400	315.192	186.238	194.886
4724	9.44600	315.190	185.972	194.911
4725	9.44800	315.189	185.702	194.884
4726	9.45000	315.166	185.416	194.863
4727	9.45200	315.144	185.167	194.882
4728	9.45400	315.127	184.909	194.893
4729	9.45600	315.126	184.632	194.881
4730	9.45800	315.111	184.389	194.886
4731	9.46000	315.096	184.140	194.907
4732	9.46200	315.074	183.879	194.890
4733	9.46400	315.059	183.621	194.900
4734	9.46600	315.065	183.371	194.920
4735	9.46800	315.041	183.104	194.920
4736	9.47000	315.026	182.843	194.904
4737	9.47200	314.997	182.594	194.925
4738	9.47400	315.003	182.326	194.924
4739	9.47600	314.972	182.047	194.888
4740	9.47800	314.965	181.796	194.883
4741	9.48000	314.971	181.534	194.867
4742	9.48200	314.911	181.259	194.857
4743	9.48400	314.887	180.999	194.842
4744	9.48600	314.937	180.731	194.867
4745	9.48800	314.924	180.464	194.867
4746	9.49000	314.893	180.197	194.868
4747	9.49200	314.859	179.946	194.862
4748	9.49400	314.828	179.686	194.847
4749	9.49600	314.795	179.421	194.872
4750	9.49800	314.754	179.178	194.876
4751	9.50000	314.724	178.915	194.904
4752	9.50200	314.694	178.670	194.883
4753	9.50400	314.650	178.422	194.905
4754	9.50600	314.671	178.159	194.958
4755	9.50800	314.679	177.900	194.969
4756	9.51000	314.642	177.634	194.970
4757	9.51200	314.619	177.389	194.950
4758	9.51400	314.611	177.119	194.925
4759	9.51600	314.631	176.816	194.910
4760	9.51800	314.623	176.558	194.922
4761	9.52000	314.600	176.264	194.892
4762	9.52200	314.592	175.990	194.841
4763	9.52400	314.591	175.739	194.837
4764	9.52600	314.617	175.445	194.833
4765	9.52800	314.590	175.175	194.808
4766	9.53000	314.545	174.925	194.805
4767	9.53200	314.565	174.657	194.807
4768	9.53400	314.529	174.391	194.809
4769	9.53600	314.499	174.143	194.831
4770	9.53800	314.500	173.900	194.837
4771	9.54000	314.484	173.626	194.855
4772	9.54200	314.439	173.367	194.843
4773	9.54400	314.432	173.125	194.849
4774	9.54600	314.431	172.857	194.851
4775	9.54800	314.402	172.588	194.827
4776	9.55000	314.394	172.339	194.850
4777	9.55200	314.386	172.072	194.852
4778	9.55400	314.355	171.793	194.818
4779	9.55600	314.353	171.542	194.816
4780	9.55800	314.309	171.273	194.792
4781	9.56000	314.295	170.997	194.785
4782	9.56200	314.293	170.730	194.788
4783	9.56400	314.278	170.463	194.791
4784	9.56600	314.276	170.193	194.767
4785	9.56800	314.261	169.926	194.771
4786	9.57000	314.237	169.676	194.769
4787	9.57200	314.224	169.415	194.756
4788	9.57400	314.215	169.164	194.753
4789	9.57600	314.213	168.906	194.767
4790	9.57800	314.171	168.671	194.759
4791	9.58000	314.149	168.405	194.762
4792	9.58200	314.134	168.166	194.797
4793	9.58400	314.133	167.921	194.848
4794	9.58600	314.105	167.651	194.824
4795	9.58800	314.067	167.389	194.855
4796	9.59000	314.080	167.137	194.853
4797	9.59200	314.058	166.852	194.836
4798	9.59400	314.050	166.585	194.840
4799	9.59600	314.047	166.318	194.776
4800	9.59800	314.053	166.032	194.759
4801	9.60000	314.031	165.763	194.736
4802	9.60200	314.029	165.497	194.741
4803	9.60400	314.014	165.227	194.719
4804	9.60600	314.020	164.953	194.738
4805	9.60800	314.010	164.702	194.738
4806	9.61000	314.004	164.435	194.742
4807	9.61200	313.967	164.176	194.731
4808	9.61400	313.981	163.927	194.756
4809	9.61600	313.958	163.671	194.771
4810	9.61800	313.914	163.402	194.749
4811	9.62000	313.906	163.154	194.776
4812	9.62200	313.876	162.911	194.759
4813	9.62400	313.876	162.628	194.769
4814	9.62600	313.867	162.368	194.758
4815	9.62800	313.844	162.108	194.747
4816	9.63000	313.821	161.833	194.742
4817	9.63200	313.799	161.567	194.747
4818	9.63400	313.776	161.307	194.737
4819	9.63600	313.789	161.028	194.705
4820	9.63800	313.765	160.753	194.701
4821	9.64000	313.757	160.502	194.701
4822	9.64200	313.742	160.227	194.697
4823	9.64400	313.720	159.963	194.728
4824	9.64600	313.741	159.724	194.695
4825	9.64800	313.703	159.453	194.718
4826	9.65000	313.662	159.202	194.717
4827	9.65200	313.654	158.955	194.744
4828	9.65400	313.612	158.692	194.775
4829	9.65600	313.618	158.441	194.775
4830	9.65800	313.609	158.193	194.801
4831	9.66000	313.575	157.930	194.833
4832	9.66200	313.567	157.670	194.823
4833	9.66400	313.551	157.398	194.846
4834	9.66600	313.557	157.144	194.820
4835	9.66800	313.548	156.875	194.800
4836	9.67000	313.534	156.590	194.785
4837	9.67200	313.513	156.330	194.776
4838	9.67400	313.490	156.052	194.746
4839	9.67600	313.487	155.761	194.748
4840	9.67800	313.492	155.507	194.722
4841	9.68000	313.457	155.238	194.703
4842	9.68200	313.435	154.964	194.699
4843	9.68400	313.420	154.707	194.717
4844	9.68600	313.411	154.441	194.724
4845	9.68800	313.388	154.181	194.714
4846	9.69000	313.373	153.931	194.716
4847	9.69200	313.373	153.684	194.744
4848	9.69400	313.331	153.409	194.740
4849	9.69600	313.307	153.153	194.758
4850	9.69800	313.307	152.909	194.743
4851	9.70000	313.263	152.631	194.714
4852	9.70200	313.256	152.374	194.732
4853	9.70400	313.255	152.109	194.740
4854	9.70600	313.226	151.825	194.727
4855	9.70800	313.215	151.565	194.719
4856	9.71000	313.198	151.313	194.695
4857	9.71200	313.199	151.028	194.682
4858	9.71400	313.170	150.753	194.680
4859	9.71600	313.167	150.481	194.705
4860	9.71800	313.165	150.212	194.687
4861	9.72000	313.149	149.959	194.662
4862	9.72200	313.120	149.694	194.671
4863	9.72400	313.134	149.434	194.663
4864	9.72600	313.119	149.162	194.688
4865	9.72800	313.089	148.918	194.673
4866	9.73000	313.096	148.683	194.670
4867	9.73200	313.061	148.428	194.689
4868	9.73400	313.042	148.187	194.701
4869	9.73600	313.034	147.940	194.730
4870	9.73800	313.011	147.699	194.743
4871	9.74000	313.002	147.433	194.751
4872	9.74200	312.975	147.168	194.760
4873	9.74400	312.988	146.908	194.753
4874	9.74600	312.951	146.619	194.758
4875	9.74800	312.941	146.360	194.751
4876	9.75000	312.903	146.089	194.708
4877	9.75200	312.887	145.811	194.680
4878	9.75400	312.894	145.536	194.679
4879	9.75600	312.883	145.262	194.680
4880	9.75800	312.868	144.984	194.652
4881	9.76000	312.824	144.726	194.646
4882	9.76200	312.820	144.461	194.657
4883	9.76400	312.800	144.202	194.650
4884	9.76600	312.808	143.945	194.669
4885	9.76800	312.805	143.689	194.689
4886	9.77000	312.775	143.415	194.689
4887	9.77200	312.747	143.172	194.677
4888	9.77400	312.746	142.916	194.698
4889	9.77600	312.732	142.647	194.681
4890	9.77800	312.738	142.372	194.680
4891	9.78000	312.708	142.132	194.695
4892	9.78200	312.706	141.848	194.685
4893	9.78400	312.670	141.590	194.679
4894	9.78600	312.670	141.325	194.690
4895	9.78800	312.675	141.046	194.664
4896	9.79000	312.651	140.779	194.648
4897	9.79200	312.642	140.526	194.626
4898	9.79400	312.620	140.261	194.637
4899	9.79600	312.591	139.982	194.655
4900	9.79800	312.583	139.728	194.633
4901	9.80000	312.574	139.467	194.670
4902	9.80200	312.530	139.203	194.682
4903	9.80400	312.486	138.949	194.704
4904	9.80600	312.472	138.691	194.768
4905	9.80800	312.463	138.419	194.796
4906	9.81000	312.441	138.177	194.785
4907	9.81200	312.433	137.924	194.833
4908	9.81400	312.418	137.672	194.812
4909	9.81600	312.396	137.410	194.849
4910	9.81800	312.403	137.145	194.861
4911	9.82000	312.365	136.872	194.863
4912	9.82200	312.323	136.601	194.820
4913	9.82400	312.274	136.336	194.761
4914	9.82600	312.258	136.056	194.779
4915	9.82800	312.243	135.772	194.770
4916	9.83000	312.220	135.487	194.805
4917	9.83200	312.198	135.237	194.741
4918	9.83400	312.189	134.969	194.726
4919	9.83600	312.160	134.711	194.722
4920	9.83800	312.160	134.434	194.767
4921	9.84000	312.144	134.181	194.746
4922	9.84200	312.144	133.931	194.752
4923	9.84400	312.100	133.668	194.765
4924	9.84600	312.064	133.410	194.761
4925	9.84800	312.079	133.160	194.767
4926	9.85000	312.078	132.905	194.790
4927	9.85200	312.041	132.638	194.776
4928	9.85400	312.012	132.374	194.788
4929	9.85600	312.017	132.136	194.762
4930	9.85800	312.009	131.841	194.788
4931	9.86000	311.993	131.567	194.791
4932	9.86200	311.991	131.315	194.771
4933	9.86400	311.954	131.045	194.732
4934	9.86600	311.940	130.783	194.702
4935	9.86800	311.959	130.511	194.731
4936	9.87000	311.936	130.223	194.742
4937	9.87200	311.920	129.955	194.728
4938	9.87400	311.913	129.706	194.736
4939	9.87600	311.910	129.439	194.723
4940	9.87800	311.896	129.187	194.704
4941	9.88000	311.910	128.931	194.727
4942	9.88200	311.894	128.673	194.725
4943	9.88400	311.852	128.431	194.716
4944	9.88600	311.823	128.183	194.724
4945	9.88800	311.829	127.943	194.741
4946	9.89000	311.822	127.666	194.788
4947	9.89200	311.799	127.403	194.802
4948	9.89400	311.791	127.160	194.794
4949	9.89600	311.783	126.886	194.798
4950	9.89800	311.753	126.626	194.770
4951	9.90000	311.759	126.361	194.783
4952	9.90200	311.744	126.084	194.762
4953	9.90400	311.742	125.813	194.723
4954	9.90600	311.713	125.556	194.721
4955	9.90800	311.717	125.284	194.683
4956	9.91000	311.710	125.017	194.671
4957	9.91200	311.708	124.752	194.685
4958	9.91400	311.693	124.470	194.681
4959	9.91600	311.670	124.222	194.689
4960	9.91800	311.656	123.973	194.697
4961	9.92000	311.647	123.706	194.685
4962	9.92200	311.648	123.435	194.716
4963	9.92400	311.625	123.187	194.725
4964	9.92600	311.596	122.941	194.691
4965	9.92800	311.582	122.677	194.705
4966	9.93000	311.547	122.420	194.704
4967	9.93200	311.552	122.162	194.703
4968	9.93400	311.530	121.880	194.698
4969	9.93600	311.514	121.622	194.697
4970	9.93800	311.478	121.361	194.669
4971	9.94000	311.469	121.079	194.665
4972	9.94200	311.459	120.821	194.664
4973	9.94400	311.439	120.545	194.644
4974	9.94600	311.444	120.277	194.633
4975	9.94800	311.416	120.026	194.616
4976	9.95000	311.408	119.774	194.599
4977	9.95200	311.399	119.501	194.605
4978	9.95400	311.383	119.232	194.638
4979	9.95600	311.376	118.974	194.638
4980	9.95800	311.382	118.722	194.621
4981	9.96000	311.359	118.459	194.638
4982	9.96200	311.339	118.215	194.674
4983	9.96400	311.337	117.945	194.707
4984	9.96600	311.330	117.697	194.718
4985	9.96800	311.341	117.442	194.744
4986	9.97000	311.313	117.191	194.728
4987	9.97200	311.305	116.924	194.718
4988	9.97400	311.297	116.660	194.735
4989	9.97600	311.295	116.382	194.759
4990	9.97800	311.287	116.117	194.706
4991	9.98000	311.272	115.850	194.697
4992	9.98200	311.262	115.584	194.687
4993	9.98400	311.246	115.308	194.668
4994	9.98600	311.253	115.055	194.652
4995	9.98800	311.237	114.777	194.676
4996	9.99000	311.215	114.517	194.650
4997	9.99200	311.194	114.256	194.624
4998	9.99400	311.169	113.988	194.658
4999	9.99600	311.147	113.715	194.666
5000	9.99800	311.140	113.473	194.660
