NO_OF_FRAMES	846
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:24:41.213	926414.95854500
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_origo	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Measured	Mixed	Measured	Measured	Measured
Frame	Time	v43_3g_origo X	v43_3g_origo Y	v43_3g_origo Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
1658	3.31400	378.338	303.094	162.710	324.537	322.216	162.799	366.317	249.042	163.024	346.919	427.673	163.042	331.360	373.942	163.596	400.522	413.406	163.177
1659	3.31600	378.046	302.942	162.691	324.164	321.733	162.875	366.321	248.810	163.079	346.356	427.539	163.032	330.692	373.870	163.626	399.897	413.014	163.152
1660	3.31800	377.755	302.797	162.655	323.697	321.237	162.848	366.350	248.590	163.063	345.933	427.370	163.058	330.031	373.751	163.615	399.362	412.660	163.187
1661	3.32000	377.438	302.674	162.678	323.257	320.834	162.782	366.406	248.403	163.036	345.417	427.252	163.015	329.345	373.642	163.589	398.868	412.324	163.219
1662	3.32200	377.139	302.574	162.648	322.896	320.335	162.866	366.485	248.246	163.049	345.016	427.066	163.044	328.669	373.506	163.582	398.380	411.922	163.144
1663	3.32400	376.840	302.493	162.644	322.440	319.925	162.818	366.518	248.103	163.025	344.554	426.914	163.036	328.014	373.370	163.545	397.789	411.516	163.219
1664	3.32600	376.483	302.415	162.674	322.007	319.559	162.777	366.512	247.983	163.059	344.077	426.647	163.055	327.375	373.233	163.508	397.326	411.196	163.219
1665	3.32800	376.199	302.327	162.688	321.616	319.110	162.818	366.503	247.843	163.068	343.577	426.415	163.069	326.728	373.088	163.487	396.782	410.777	163.147
1666	3.33000	375.892	302.256	162.698	321.216	318.738	162.826	366.477	247.676	163.069	343.114	426.211	163.069	326.105	372.956	163.545	396.308	410.415	163.232
1667	3.33200	375.559	302.168	162.713	320.741	318.364	162.774	366.467	247.510	163.071	342.707	426.049	163.045	325.506	372.805	163.573	395.775	410.078	163.235
1668	3.33400	375.243	302.070	162.715	320.389	317.947	162.775	366.441	247.336	163.090	342.243	425.905	162.992	324.908	372.637	163.635	395.311	409.746	163.121
1669	3.33600	374.975	301.953	162.688	320.052	317.570	162.834	366.419	247.203	163.080	341.812	425.728	163.034	324.300	372.521	163.658	394.777	409.436	163.166
1670	3.33800	374.684	301.810	162.682	319.576	317.177	162.754	366.382	247.077	163.050	341.273	425.539	162.999	323.722	372.350	163.628	394.273	409.153	163.226
1671	3.34000	374.375	301.695	162.689	319.237	316.836	162.693	366.345	246.951	163.020	340.820	425.309	163.075	323.137	372.204	163.577	393.756	408.869	163.222
1672	3.34200	374.044	301.577	162.662	318.912	316.452	162.799	366.300	246.808	162.995	340.303	425.140	163.071	322.582	372.087	163.571	393.283	408.590	163.135
1673	3.34400	373.752	301.487	162.646	318.507	316.124	162.786	366.175	246.655	162.958	339.896	424.961	163.081	322.037	371.944	163.583	392.781	408.350	163.142
1674	3.34600	373.435	301.364	162.669	318.135	315.864	162.726	366.014	246.474	162.910	339.441	424.825	163.009	321.529	371.812	163.643	392.357	408.146	163.174
1675	3.34800	373.135	301.261	162.719	317.774	315.604	162.694	365.842	246.320	162.954	338.994	424.682	163.019	321.037	371.617	163.665	391.853	407.934	163.226
1676	3.35000	372.828	301.153	162.706	317.460	315.316	162.767	365.689	246.192	163.004	338.501	424.494	162.982	320.585	371.442	163.747	391.361	407.755	163.208
1677	3.35200	372.520	301.038	162.712	317.128	315.049	162.756	365.536	246.081	163.049	338.009	424.290	163.042	320.137	371.225	163.679	390.845	407.584	163.174
1678	3.35400	372.188	300.913	162.703	316.766	314.835	162.732	365.333	245.961	163.083	337.517	424.085	163.069	319.697	371.055	163.652	390.432	407.458	163.148
1679	3.35600	371.874	300.775	162.648	316.401	314.651	162.752	365.027	245.823	163.034	337.031	423.935	163.095	319.266	370.884	163.624	389.970	407.376	163.135
1680	3.35800	371.590	300.652	162.671	316.063	314.505	162.712	364.698	245.714	162.999	336.632	423.764	163.089	318.881	370.732	163.625	389.531	407.304	163.136
1681	3.36000	371.266	300.520	162.681	315.764	314.344	162.709	364.533	245.584	162.933	336.153	423.655	163.032	318.505	370.529	163.666	389.132	407.224	163.153
1682	3.36200	370.943	300.412	162.668	315.448	314.169	162.743	364.286	245.439	162.902	335.707	423.494	163.040	318.173	370.281	163.670	388.683	407.196	163.167
1683	3.36400	370.650	300.287	162.660	315.165	314.025	162.735	363.946	245.315	162.901	335.190	423.340	162.970	317.843	370.058	163.651	388.270	407.159	163.161
1684	3.36600	370.310	300.164	162.683	314.874	313.901	162.756	363.617	245.200	162.997	334.707	423.110	163.046	317.511	369.853	163.631	387.860	407.141	163.190
1685	3.36800	370.020	300.043	162.736	314.574	313.780	162.809	363.326	245.074	162.990	334.221	422.958	163.040	317.187	369.675	163.624	387.415	407.139	163.181
1686	3.37000	369.719	299.919	162.729	314.251	313.674	162.827	362.963	244.955	163.051	333.767	422.781	163.082	316.887	369.506	163.630	387.015	407.146	163.188
1687	3.37200	369.412	299.766	162.710	313.950	313.601	162.805	362.567	244.828	163.105	333.320	422.646	163.074	316.602	369.275	163.630	386.560	407.154	163.196
1688	3.37400	369.071	299.622	162.676	313.641	313.546	162.780	362.246	244.652	163.030	332.850	422.511	163.034	316.340	368.990	163.608	386.185	407.187	163.183
1689	3.37600	368.796	299.497	162.667	313.309	313.457	162.794	361.906	244.538	163.042	332.404	422.367	163.010	316.072	368.778	163.637	385.744	407.222	163.206
1690	3.37800	368.480	299.364	162.676	313.033	313.386	162.804	361.445	244.391	162.984	331.896	422.186	162.957	315.802	368.612	163.676	385.354	407.246	163.178
1691	3.38000	368.188	299.234	162.717	312.764	313.322	162.797	361.195	244.286	162.921	331.443	422.016	162.981	315.508	368.406	163.626	384.938	407.298	163.195
1692	3.38200	367.895	299.101	162.727	312.479	313.256	162.757	360.886	244.202	162.973	330.973	421.874	162.990	315.259	368.190	163.563	384.493	407.331	163.183
1693	3.38400	367.587	298.984	162.701	312.155	313.186	162.768	360.383	244.060	162.974	330.535	421.688	163.049	314.997	367.942	163.567	384.124	407.382	163.170
1694	3.38600	367.272	298.839	162.664	311.901	313.122	162.760	360.127	243.948	163.015	330.040	421.572	163.041	314.768	367.732	163.628	383.669	407.433	163.157
1695	3.38800	366.961	298.692	162.712	311.656	313.041	162.756	359.735	243.799	163.035	329.594	421.420	163.033	314.506	367.519	163.626	383.278	407.475	163.159
1696	3.39000	366.680	298.529	162.678	311.390	312.968	162.765	359.284	243.650	163.058	329.131	421.267	162.995	314.251	367.331	163.606	382.871	407.570	163.125
1697	3.39200	366.386	298.404	162.671	311.097	312.900	162.808	359.007	243.509	163.061	328.655	421.077	162.959	313.996	367.125	163.557	382.439	407.596	163.161
1698	3.39400	366.103	298.279	162.662	310.835	312.846	162.815	358.561	243.354	163.017	328.201	420.934	162.965	313.757	366.905	163.573	382.024	407.664	163.146
1699	3.39600	365.761	298.157	162.687	310.568	312.774	162.824	358.139	243.253	163.076	327.755	420.783	162.990	313.518	366.666	163.592	381.609	407.725	163.147
1700	3.39800	365.471	298.024	162.695	310.284	312.713	162.848	357.810	243.141	163.031	327.331	420.641	163.030	313.281	366.462	163.604	381.191	407.786	163.182
1701	3.40000	365.178	297.891	162.705	310.000	312.661	162.886	357.399	243.065	162.983	326.822	420.480	163.009	313.043	366.270	163.664	380.791	407.864	163.181
1702	3.40200	364.893	297.741	162.719	309.714	312.613	162.843	357.038	242.950	162.993	326.390	420.338	163.019	312.803	366.058	163.665	380.368	407.898	163.169
1703	3.40400	364.570	297.597	162.684	309.446	312.566	162.831	356.725	242.821	162.953	325.851	420.157	162.966	312.524	365.824	163.604	379.935	407.977	163.202
1704	3.40600	364.270	297.469	162.644	309.137	312.508	162.888	356.341	242.715	162.950	325.398	419.970	162.993	312.278	365.619	163.585	379.544	408.010	163.189
1705	3.40800	363.930	297.364	162.664	308.830	312.444	162.880	355.945	242.545	162.941	324.936	419.816	162.954	312.040	365.417	163.630	379.114	408.070	163.190
1706	3.41000	363.622	297.234	162.705	308.537	312.405	162.850	355.606	242.440	162.965	324.521	419.665	163.010	311.794	365.217	163.707	378.730	408.112	163.162
1707	3.41200	363.329	297.136	162.707	308.244	312.362	162.871	355.164	242.326	162.977	324.082	419.514	163.004	311.516	364.985	163.678	378.276	408.129	163.183
1708	3.41400	363.023	297.028	162.694	307.904	312.291	162.882	354.811	242.207	163.038	323.619	419.354	163.015	311.237	364.759	163.600	377.883	408.171	163.188
1709	3.41600	362.675	296.932	162.728	307.612	312.235	162.856	354.462	242.126	163.122	323.111	419.165	162.980	310.991	364.564	163.596	377.453	408.160	163.164
1710	3.41800	362.384	296.807	162.719	307.327	312.179	162.830	354.014	242.025	163.096	322.626	418.961	163.011	310.737	364.347	163.677	377.021	408.186	163.202
1711	3.42000	362.084	296.692	162.724	307.010	312.099	162.827	353.716	241.938	163.115	322.163	418.773	163.008	310.405	364.124	163.661	376.599	408.175	163.179
1712	3.42200	361.775	296.549	162.721	306.686	312.025	162.806	353.405	241.844	163.069	321.725	418.612	163.018	310.135	363.909	163.628	376.168	408.174	163.203
1713	3.42400	361.459	296.449	162.691	306.416	311.944	162.802	353.032	241.741	163.013	321.310	418.444	163.045	309.859	363.696	163.627	375.736	408.147	163.216
1714	3.42600	361.144	296.359	162.675	306.134	311.845	162.801	352.756	241.634	163.006	320.862	418.291	163.008	309.550	363.475	163.643	375.314	408.127	163.209
1715	3.42800	360.827	296.254	162.695	305.811	311.714	162.841	352.500	241.498	162.989	320.385	418.094	162.990	309.234	363.270	163.625	374.872	408.109	163.239
1716	3.43000	360.526	296.141	162.733	305.528	311.600	162.876	352.166	241.382	162.970	319.876	417.898	163.005	308.950	363.103	163.664	374.445	408.062	163.217
1717	3.43200	360.235	296.035	162.752	305.245	311.476	162.897	351.862	241.271	163.016	319.437	417.711	163.002	308.580	362.911	163.722	373.995	408.001	163.269
1718	3.43400	359.935	295.937	162.753	304.906	311.318	162.926	351.604	241.159	163.059	318.967	417.534	163.046	308.216	362.676	163.630	373.552	407.934	163.186
1719	3.43600	359.602	295.812	162.747	304.596	311.177	162.922	351.321	241.028	163.076	318.559	417.399	163.038	307.916	362.497	163.622	373.128	407.854	163.236
1720	3.43800	359.325	295.695	162.721	304.278	311.022	162.871	351.032	240.917	163.122	318.128	417.229	163.034	307.540	362.294	163.664	372.682	407.772	163.192
1721	3.44000	359.026	295.560	162.699	303.921	310.851	162.823	350.755	240.788	163.145	317.650	417.067	162.981	307.177	362.116	163.658	372.293	407.673	163.208
1722	3.44200	358.741	295.427	162.709	303.597	310.691	162.821	350.529	240.623	163.089	317.181	416.887	162.961	306.841	361.965	163.691	371.820	407.574	163.201
1723	3.44400	358.433	295.320	162.698	303.315	310.505	162.840	350.340	240.503	163.037	316.694	416.692	162.977	306.368	361.744	163.675	371.423	407.484	163.201
1724	3.44600	358.124	295.214	162.717	303.027	310.268	162.901	350.164	240.393	163.001	316.248	416.523	163.004	305.998	361.573	163.650	370.957	407.369	163.228
1725	3.44800	357.840	295.114	162.688	302.686	310.042	162.948	349.937	240.291	162.947	315.794	416.347	163.049	305.607	361.358	163.646	370.489	407.259	163.169
1726	3.45000	357.522	294.994	162.745	302.337	309.823	162.862	349.707	240.153	162.984	315.372	416.203	163.056	305.167	361.200	163.667	370.078	407.145	163.226
1727	3.45200	357.239	294.871	162.767	301.989	309.616	162.823	349.543	240.021	163.001	314.933	416.041	163.035	304.769	361.055	163.650	369.548	407.009	163.187
1728	3.45400	356.933	294.753	162.740	301.633	309.405	162.833	349.376	239.893	163.051	314.440	415.860	162.983	304.314	360.872	163.723	369.148	406.857	163.182
1729	3.45600	356.648	294.628	162.733	301.336	309.146	162.834	349.220	239.746	163.078	313.985	415.707	162.946	303.877	360.727	163.705	368.579	406.677	163.162
1730	3.45800	356.308	294.491	162.681	301.030	308.863	162.859	349.055	239.579	163.078	313.468	415.513	162.993	303.406	360.512	163.671	368.266	406.535	163.172
1731	3.46000	356.016	294.376	162.687	300.673	308.618	162.878	348.798	239.408	163.044	313.029	415.345	163.021	302.927	360.386	163.654	367.695	406.347	163.171
1732	3.46200	355.739	294.261	162.693	300.286	308.366	162.832	348.563	239.276	163.034	312.560	415.194	163.046	302.513	360.189	163.646	367.356	406.232	163.195
1733	3.46400	355.417	294.140	162.747	299.962	308.142	162.796	348.428	239.169	163.029	312.145	415.032	163.056	301.997	360.047	163.662	366.794	406.043	163.162
1734	3.46600	355.124	294.032	162.736	299.647	307.833	162.812	348.341	239.068	163.005	311.668	414.869	163.002	301.583	359.884	163.649	366.384	405.919	163.173
1735	3.46800	354.814	293.935	162.739	299.320	307.545	162.886	348.235	238.955	163.019	311.205	414.698	162.967	301.060	359.729	163.731	365.808	405.693	163.111
1736	3.47000	354.483	293.810	162.731	298.956	307.303	162.855	348.126	238.815	163.028	310.727	414.544	162.929	300.620	359.553	163.641	365.383	405.525	163.142
1737	3.47200	354.193	293.677	162.740	298.543	307.036	162.814	347.935	238.616	162.985	310.242	414.358	162.958	300.087	359.350	163.652	364.885	405.293	163.159
1738	3.47400	353.900	293.552	162.733	298.226	306.757	162.759	347.738	238.467	162.980	309.757	414.199	163.001	299.634	359.213	163.618	364.491	405.161	163.187
1739	3.47600	353.600	293.417	162.712	297.937	306.459	162.820	347.517	238.320	163.008	309.317	414.031	163.030	299.110	359.038	163.672	364.007	404.955	163.187
1740	3.47800	353.274	293.293	162.706	297.584	306.180	162.877	347.411	238.200	163.041	308.848	413.871	163.041	298.663	358.902	163.640	363.541	404.804	163.188
1741	3.48000	352.982	293.194	162.707	297.212	305.894	162.840	347.312	238.086	163.057	308.401	413.707	162.988	298.189	358.725	163.691	363.037	404.587	163.107
1742	3.48200	352.667	293.087	162.695	296.876	305.642	162.765	347.206	237.973	163.072	307.939	413.518	162.954	297.701	358.573	163.664	362.517	404.401	163.143
1743	3.48400	352.407	292.991	162.728	296.530	305.367	162.773	347.023	237.863	163.035	307.477	413.358	162.964	297.241	358.373	163.623	362.136	404.186	163.126
1744	3.48600	352.089	292.869	162.753	296.226	305.079	162.848	346.862	237.716	162.978	307.007	413.188	162.962	296.746	358.207	163.663	361.670	404.002	163.193
1745	3.48800	351.774	292.776	162.705	295.893	304.803	162.826	346.731	237.590	162.948	306.528	413.005	163.025	296.285	358.043	163.617	361.257	403.822	163.144
1746	3.49000	351.465	292.661	162.712	295.503	304.551	162.750	346.522	237.455	162.909	306.122	412.835	163.052	295.774	357.887	163.671	360.754	403.636	163.177
1747	3.49200	351.158	292.538	162.736	295.147	304.305	162.769	346.390	237.329	162.962	305.644	412.638	163.035	295.331	357.713	163.641	360.254	403.437	163.099
1748	3.49400	350.882	292.413	162.728	294.852	304.063	162.768	346.301	237.225	162.990	305.190	412.457	162.984	294.877	357.522	163.700	359.785	403.241	163.115
1749	3.49600	350.589	292.297	162.735	294.552	303.771	162.781	346.183	237.120	163.016	304.751	412.295	162.963	294.399	357.338	163.626	359.329	403.046	163.135
1750	3.49800	350.265	292.207	162.719	294.190	303.476	162.844	345.990	236.995	163.014	304.280	412.126	162.961	293.969	357.153	163.666	358.986	402.867	163.146
1751	3.50000	349.950	292.119	162.734	293.849	303.259	162.791	345.819	236.885	163.061	303.842	411.948	163.005	293.484	356.981	163.639	358.505	402.691	163.165
1752	3.50200	349.666	292.011	162.722	293.494	303.052	162.752	345.654	236.772	163.078	303.357	411.764	163.068	293.069	356.832	163.674	358.063	402.535	163.094
1753	3.50400	349.374	291.930	162.720	293.185	302.779	162.763	345.480	236.647	163.051	302.926	411.566	163.050	292.552	356.653	163.665	357.552	402.331	163.099
1754	3.50600	349.084	291.814	162.725	292.881	302.502	162.770	345.281	236.529	163.005	302.464	411.395	163.014	292.162	356.492	163.683	357.061	402.177	163.061
1755	3.50800	348.759	291.717	162.727	292.535	302.273	162.784	345.099	236.397	162.937	302.018	411.223	162.978	291.692	356.261	163.684	356.627	402.001	163.111
1756	3.51000	348.452	291.609	162.715	292.163	302.079	162.792	344.973	236.287	162.900	301.571	411.061	162.958	291.260	356.107	163.655	356.143	401.848	163.105
1757	3.51200	348.136	291.476	162.726	291.824	301.840	162.793	344.794	236.184	162.929	301.093	410.893	162.987	290.840	355.913	163.712	355.813	401.690	163.150
1758	3.51400	347.868	291.351	162.718	291.545	301.603	162.714	344.598	236.084	162.991	300.647	410.724	163.015	290.375	355.753	163.702	355.282	401.545	163.128
1759	3.51600	347.561	291.253	162.720	291.231	301.380	162.710	344.395	235.974	163.038	300.138	410.530	163.032	289.979	355.601	163.734	354.914	401.401	163.106
1760	3.51800	347.229	291.155	162.722	290.880	301.139	162.824	344.091	235.863	162.999	299.723	410.331	163.014	289.499	355.399	163.749	354.336	401.239	163.086
1761	3.52000	346.929	291.047	162.710	290.572	300.937	162.850	343.980	235.739	162.999	299.269	410.159	162.978	289.122	355.218	163.709	353.950	401.123	163.080
1762	3.52200	346.636	290.935	162.749	290.237	300.761	162.741	343.874	235.622	162.982	298.815	409.989	162.975	288.708	354.995	163.723	353.396	400.979	163.058
1763	3.52400	346.322	290.836	162.750	289.856	300.531	162.726	343.638	235.490	162.973	298.383	409.845	162.953	288.299	354.847	163.760	353.016	400.883	163.114
1764	3.52600	346.005	290.739	162.752	289.566	300.335	162.732	343.326	235.354	162.956	297.905	409.679	163.014	287.923	354.655	163.704	352.541	400.722	163.124
1765	3.52800	345.690	290.648	162.736	289.284	300.165	162.748	343.044	235.245	162.921	297.428	409.493	163.045	287.482	354.492	163.777	352.130	400.644	163.179
1766	3.53000	345.389	290.521	162.698	288.939	299.958	162.823	342.916	235.166	162.925	296.957	409.297	163.029	287.074	354.308	163.704	351.736	400.507	163.166
1767	3.53200	345.097	290.403	162.673	288.646	299.759	162.882	342.742	235.078	162.947	296.488	409.099	163.012	286.721	354.086	163.720	351.245	400.420	163.207
1768	3.53400	344.798	290.280	162.696	288.329	299.567	162.807	342.380	234.954	162.945	296.057	408.944	162.975	286.311	353.909	163.715	350.843	400.308	163.144
1769	3.53600	344.490	290.158	162.721	287.995	299.417	162.708	342.088	234.835	162.981	295.617	408.775	162.973	285.957	353.710	163.679	350.317	400.203	163.185
1770	3.53800	344.181	290.050	162.710	287.632	299.246	162.776	341.886	234.736	162.959	295.179	408.640	162.965	285.637	353.537	163.767	349.894	400.110	163.125
1771	3.54000	343.865	289.945	162.730	287.350	299.102	162.770	341.737	234.598	162.913	294.724	408.472	162.994	285.196	353.359	163.760	349.417	400.030	163.143
1772	3.54200	343.574	289.839	162.750	287.083	298.957	162.764	341.411	234.438	162.920	294.214	408.258	162.981	284.864	353.167	163.676	348.992	399.957	163.116
1773	3.54400	343.282	289.716	162.774	286.741	298.794	162.815	341.153	234.318	162.955	293.753	408.061	162.996	284.493	352.956	163.709	348.572	399.882	163.083
