NO_OF_FRAMES	1598
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:34:23.998	926997.74098940
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_orgio	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	v43_3g_orgio X	v43_3g_orgio Y	v43_3g_orgio Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
5452	10.90200	490.381	524.857	163.234	540.571	552.176	163.582	458.240	569.758	163.392	361.554	525.872	163.409	336.016	476.011	163.550	411.372	501.689	163.601
5453	10.90400	490.357	524.699	163.234	540.595	551.815	163.559	458.323	569.679	163.405	361.570	526.066	163.405	335.818	476.330	163.623	411.256	501.759	163.629
5454	10.90600	490.328	524.540	163.203	540.597	551.424	163.616	458.408	569.609	163.403	361.571	526.321	163.418	335.657	476.629	163.604	411.148	501.838	163.642
5455	10.90800	490.260	524.337	163.187	540.660	551.134	163.596	458.492	569.512	163.417	361.449	526.604	163.417	335.419	476.972	163.536	411.024	501.891	163.670
5456	10.91000	490.180	524.107	163.220	540.697	550.801	163.526	458.592	569.435	163.399	361.358	526.807	163.432	335.199	477.245	163.561	410.900	501.943	163.696
5457	10.91200	490.117	523.912	163.220	540.700	550.402	163.567	458.668	569.338	163.412	361.297	526.974	163.445	335.008	477.527	163.604	410.777	501.996	163.722
5458	10.91400	490.071	523.770	163.221	540.744	550.083	163.594	458.768	569.250	163.410	361.321	527.159	163.457	334.816	477.853	163.569	410.638	502.040	163.734
5459	10.91600	490.016	523.609	163.224	540.804	549.785	163.527	458.837	569.163	163.407	361.306	527.424	163.425	334.618	478.206	163.548	410.531	502.093	163.730
5460	10.91800	489.961	523.415	163.224	540.802	549.388	163.535	458.921	569.066	163.420	361.200	527.715	163.409	334.389	478.470	163.590	410.393	502.163	163.726
5461	10.92000	489.901	523.196	163.207	540.822	549.034	163.561	459.005	568.969	163.433	361.101	527.927	163.408	334.199	478.733	163.602	410.256	502.233	163.690
5462	10.92200	489.824	523.010	163.192	540.864	548.715	163.527	459.106	568.890	163.416	361.063	528.103	163.438	334.007	479.086	163.519	410.141	502.303	163.685
5463	10.92400	489.762	522.834	163.192	540.882	548.364	163.489	459.212	568.811	163.430	361.087	528.297	163.467	333.824	479.430	163.576	410.012	502.356	163.649
5464	10.92600	489.699	522.648	163.209	540.887	547.992	163.515	459.282	568.733	163.412	361.080	528.554	163.420	333.602	479.694	163.558	409.882	502.434	163.629
5465	10.92800	489.637	522.488	163.210	540.942	547.683	163.496	459.367	568.662	163.412	361.004	528.836	163.389	333.412	479.975	163.570	409.751	502.522	163.625
5466	10.93000	489.582	522.310	163.212	540.959	547.339	163.475	459.452	568.566	163.393	360.905	529.066	163.419	333.197	480.328	163.487	409.614	502.619	163.605
5467	10.93200	489.539	522.125	163.165	540.967	546.950	163.471	459.543	568.479	163.422	360.867	529.242	163.449	333.030	480.663	163.560	409.490	502.706	163.632
5468	10.93400	489.486	521.923	163.150	541.004	546.641	163.482	459.636	568.382	163.404	360.899	529.436	163.480	332.861	480.946	163.576	409.390	502.794	163.628
5469	10.93600	489.413	521.727	163.184	541.020	546.314	163.463	459.727	568.303	163.418	360.884	529.683	163.448	332.632	481.218	163.541	409.305	502.874	163.670
5470	10.93800	489.351	521.549	163.185	541.035	545.925	163.459	459.820	568.215	163.417	360.809	529.948	163.417	332.441	481.588	163.489	409.181	502.935	163.713
5471	10.94000	489.318	521.381	163.202	541.048	545.589	163.486	459.896	568.100	163.431	360.740	530.169	163.431	332.266	481.897	163.548	409.050	503.005	163.710
5472	10.94200	489.271	521.222	163.204	541.089	545.289	163.452	459.979	568.003	163.444	360.726	530.362	163.460	332.090	482.179	163.563	408.912	503.067	163.721
5473	10.94400	489.192	521.026	163.237	541.080	544.891	163.463	460.055	567.914	163.474	360.749	530.565	163.474	331.922	482.523	163.559	408.796	503.128	163.732
5474	10.94600	489.114	520.815	163.237	541.084	544.537	163.490	460.155	567.827	163.472	360.743	530.795	163.442	331.692	482.849	163.524	408.681	503.180	163.729
5475	10.94800	489.046	520.621	163.206	541.127	544.247	163.441	460.238	567.730	163.485	360.698	531.033	163.426	331.502	483.131	163.537	408.573	503.233	163.756
5476	10.95000	488.983	520.452	163.224	541.130	543.866	163.484	460.316	567.651	163.468	360.606	531.271	163.440	331.342	483.422	163.567	408.465	503.295	163.768
5477	10.95200	488.905	520.274	163.226	541.098	543.486	163.495	460.408	567.564	163.466	360.592	531.483	163.470	331.143	483.792	163.546	408.328	503.365	163.732
5478	10.95400	488.834	520.105	163.243	541.139	543.187	163.461	460.476	567.475	163.495	360.592	531.677	163.469	330.975	484.109	163.559	408.183	503.444	163.712
5479	10.95600	488.763	519.919	163.260	541.151	542.850	163.489	460.553	567.380	163.476	360.586	531.906	163.468	330.762	484.373	163.541	408.061	503.505	163.692
5480	10.95800	488.680	519.726	163.229	541.094	542.443	163.516	460.629	567.265	163.489	360.541	532.118	163.436	330.586	484.690	163.555	407.969	503.584	163.703
5481	10.96000	488.605	519.532	163.197	541.137	542.136	163.465	460.704	567.177	163.518	360.465	532.365	163.436	330.410	485.043	163.537	407.846	503.663	163.713
5482	10.96200	488.527	519.347	163.213	541.158	541.809	163.479	460.772	567.053	163.546	360.396	532.585	163.482	330.235	485.360	163.549	407.738	503.751	163.709
5483	10.96400	488.456	519.169	163.215	541.101	541.384	163.506	460.856	566.947	163.545	360.404	532.779	163.512	330.037	485.633	163.548	407.600	503.847	163.690
5484	10.96600	488.401	518.983	163.233	541.122	541.068	163.440	460.941	566.842	163.542	360.413	533.000	163.465	329.853	485.959	163.545	407.462	503.926	163.702
5485	10.96800	488.328	518.823	163.266	541.159	540.758	163.455	461.026	566.745	163.524	360.383	533.221	163.450	329.662	486.294	163.498	407.339	504.006	163.712
5486	10.97000	488.237	518.611	163.236	541.098	540.350	163.514	461.119	566.657	163.523	360.315	533.441	163.434	329.510	486.594	163.543	407.208	504.067	163.724
5487	10.97200	488.156	518.426	163.189	541.113	540.007	163.432	461.212	566.561	163.506	360.262	533.679	163.481	329.342	486.921	163.572	407.093	504.128	163.735
5488	10.97400	488.086	518.249	163.191	541.151	539.690	163.431	461.304	566.473	163.504	360.270	533.882	163.497	329.174	487.265	163.570	406.970	504.198	163.731
5489	10.97600	488.022	518.062	163.210	541.109	539.299	163.460	461.374	566.377	163.486	360.271	534.103	163.482	328.968	487.563	163.489	406.839	504.268	163.728
5490	10.97800	487.943	517.876	163.228	541.096	538.946	163.426	461.451	566.272	163.483	360.249	534.324	163.436	328.808	487.837	163.522	406.709	504.338	163.724
5491	10.98000	487.872	517.690	163.245	541.138	538.629	163.393	461.528	566.166	163.481	360.212	534.536	163.436	328.663	488.190	163.568	406.586	504.400	163.736
5492	10.98200	487.795	517.504	163.231	541.102	538.265	163.439	461.595	566.060	163.510	360.182	534.765	163.468	328.472	488.525	163.519	406.494	504.453	163.733
5493	10.98400	487.716	517.319	163.153	541.083	537.887	163.389	461.672	565.936	163.507	360.167	534.985	163.484	328.343	488.825	163.535	406.379	504.523	163.727
5494	10.98600	487.655	517.134	163.138	541.098	537.568	163.388	461.740	565.822	163.520	360.168	535.198	163.454	328.121	489.123	163.516	406.281	504.593	163.692
5495	10.98800	487.576	516.949	163.154	541.095	537.222	163.403	461.818	565.708	163.501	360.146	535.410	163.424	327.969	489.449	163.515	406.158	504.663	163.689
5496	10.99000	487.489	516.771	163.188	541.058	536.826	163.384	461.926	565.612	163.484	360.124	535.621	163.425	327.792	489.776	163.486	406.035	504.751	163.684
5497	10.99200	487.398	516.592	163.254	541.059	536.499	163.368	462.004	565.516	163.467	360.086	535.833	163.455	327.656	490.085	163.517	405.942	504.821	163.711
5498	10.99400	487.307	516.398	163.224	541.072	536.172	163.383	462.089	565.410	163.465	360.079	536.071	163.471	327.504	490.429	163.546	405.858	504.883	163.723
5499	10.99600	487.228	516.213	163.147	541.020	535.775	163.364	462.165	565.305	163.462	360.065	536.292	163.457	327.305	490.727	163.497	405.759	504.971	163.717
5500	10.99800	487.160	516.036	163.118	541.005	535.430	163.347	462.235	565.217	163.460	360.050	536.504	163.426	327.145	491.035	163.465	405.620	505.050	163.729
5501	11.00000	487.089	515.867	163.135	541.020	535.112	163.347	462.318	565.102	163.473	360.036	536.698	163.427	326.985	491.353	163.514	405.490	505.138	163.724
5502	11.00200	487.008	515.681	163.185	540.972	534.731	163.362	462.380	564.979	163.470	360.029	536.909	163.459	326.856	491.689	163.530	405.336	505.217	163.736
5503	11.00400	486.919	515.477	163.234	540.932	534.360	163.360	462.448	564.882	163.484	360.014	537.139	163.459	326.672	492.033	163.499	405.221	505.287	163.732
5504	11.00600	486.825	515.291	163.251	540.949	534.051	163.345	462.516	564.768	163.496	359.984	537.386	163.460	326.551	492.350	163.546	405.105	505.357	163.760
5505	11.00800	486.744	515.115	163.189	540.916	533.688	163.360	462.609	564.654	163.478	359.970	537.598	163.430	326.352	492.667	163.497	404.983	505.436	163.739
5506	11.01000	486.665	514.948	163.111	540.862	533.308	163.344	462.670	564.540	163.490	359.971	537.783	163.447	326.192	492.966	163.514	404.860	505.506	163.736
5507	11.01200	486.612	514.771	163.081	540.862	532.990	163.343	462.748	564.443	163.473	359.972	537.995	163.448	326.055	493.310	163.482	404.745	505.603	163.717
5508	11.01400	486.500	514.584	163.131	540.836	532.644	163.360	462.817	564.338	163.471	359.957	538.215	163.464	325.903	493.638	163.548	404.607	505.673	163.714
5509	11.01600	486.376	514.396	163.246	540.789	532.254	163.360	462.902	564.223	163.454	359.927	538.480	163.467	325.789	493.973	163.565	404.514	505.743	163.741
5510	11.01800	486.271	514.208	163.297	540.796	531.919	163.360	462.994	564.126	163.469	359.920	538.701	163.454	325.613	494.308	163.520	404.429	505.813	163.769
5511	11.02000	486.198	514.032	163.235	540.755	531.590	163.377	463.062	564.011	163.482	359.929	538.878	163.455	325.461	494.607	163.535	404.330	505.884	163.764
5512	11.02200	486.119	513.855	163.143	540.708	531.218	163.377	463.129	563.904	163.512	359.937	539.071	163.487	325.301	494.934	163.536	404.222	505.963	163.777
5513	11.02400	486.058	513.688	163.129	540.687	530.864	163.347	463.199	563.790	163.494	359.946	539.292	163.505	325.156	495.242	163.538	404.107	506.051	163.773
5514	11.02600	485.993	513.502	163.178	540.677	530.519	163.364	463.259	563.665	163.524	359.885	539.548	163.493	325.019	495.578	163.525	403.999	506.130	163.785
5515	11.02800	485.894	513.298	163.259	540.630	530.165	163.365	463.336	563.543	163.520	359.871	539.769	163.480	324.866	495.914	163.575	403.906	506.191	163.828
5516	11.03000	485.805	513.111	163.310	540.577	529.784	163.350	463.405	563.437	163.518	359.887	539.963	163.481	324.745	496.240	163.577	403.798	506.270	163.839
5517	11.03200	485.715	512.942	163.265	540.576	529.466	163.351	463.467	563.313	163.516	359.911	540.148	163.498	324.561	496.548	163.515	403.683	506.350	163.850
5518	11.03400	485.600	512.783	163.141	540.529	529.112	163.352	463.537	563.199	163.498	359.911	540.360	163.500	324.448	496.874	163.548	403.537	506.428	163.862
5519	11.03600	485.495	512.606	163.080	540.474	528.723	163.353	463.598	563.094	163.495	359.874	540.599	163.487	324.295	497.201	163.519	403.407	506.516	163.828
5520	11.03800	485.408	512.419	163.100	540.452	528.396	163.338	463.668	562.980	163.478	359.837	540.837	163.475	324.158	497.509	163.522	403.292	506.586	163.825
5521	11.04000	485.276	512.214	163.213	540.418	528.050	163.356	463.737	562.874	163.476	359.853	541.031	163.475	324.029	497.845	163.540	403.200	506.674	163.821
5522	11.04200	485.177	512.018	163.311	540.349	527.669	163.342	463.821	562.759	163.490	359.892	541.225	163.477	323.884	498.189	163.575	403.085	506.744	163.817
5523	11.04400	485.117	511.841	163.282	540.336	527.335	163.311	463.890	562.653	163.488	359.900	541.419	163.511	323.747	498.497	163.546	402.985	506.832	163.814
5524	11.04600	485.031	511.674	163.173	540.283	526.978	163.378	463.959	562.530	163.485	359.886	541.649	163.482	323.594	498.815	163.502	402.871	506.928	163.794
5525	11.04800	484.967	511.508	163.095	540.223	526.607	163.347	464.029	562.416	163.467	359.833	541.897	163.455	323.488	499.150	163.551	402.756	507.007	163.775
5526	11.05000	484.922	511.341	163.080	540.204	526.264	163.301	464.090	562.301	163.481	359.834	542.117	163.472	323.335	499.476	163.523	402.641	507.077	163.772
5527	11.05200	484.794	511.154	163.130	540.149	525.916	163.383	464.144	562.178	163.477	359.881	542.302	163.489	323.198	499.812	163.511	402.541	507.148	163.799
5528	11.05400	484.614	510.937	163.263	540.083	525.572	163.338	464.206	562.064	163.460	359.889	542.505	163.507	323.077	500.155	163.544	402.440	507.218	163.826
5529	11.05600	484.494	510.750	163.314	540.029	525.209	163.324	464.260	561.940	163.457	359.882	542.708	163.495	322.948	500.483	163.550	402.340	507.297	163.839
5530	11.05800	484.415	510.591	163.222	539.983	524.853	163.391	464.320	561.826	163.471	359.853	542.956	163.467	322.795	500.799	163.536	402.217	507.385	163.835
5531	11.06000	484.307	510.423	163.113	539.933	524.526	163.346	464.383	561.711	163.453	359.838	543.176	163.486	322.650	501.135	163.524	402.094	507.464	163.846
5532	11.06200	484.209	510.256	163.067	539.833	524.145	163.333	464.452	561.606	163.451	359.862	543.379	163.503	322.544	501.452	163.544	401.979	507.534	163.874
5533	11.06400	484.158	510.079	163.133	539.792	523.800	163.351	464.499	561.492	163.432	359.886	543.573	163.505	322.391	501.788	163.501	401.863	507.622	163.870
5534	11.06600	484.073	509.875	163.246	539.746	523.473	163.338	464.544	561.360	163.444	359.894	543.776	163.524	322.262	502.114	163.505	401.756	507.701	163.881
5535	11.06800	483.968	509.681	163.311	539.646	523.092	163.324	464.596	561.236	163.473	359.872	544.006	163.465	322.180	502.467	163.555	401.633	507.789	163.878
5536	11.07000	483.854	509.521	163.281	539.632	522.749	163.310	464.649	561.095	163.470	359.858	544.227	163.484	322.034	502.794	163.529	401.519	507.877	163.843
5537	11.07200	483.669	509.359	163.160	539.556	522.402	163.362	464.703	560.971	163.467	359.866	544.430	163.502	321.882	503.101	163.531	401.404	507.964	163.840
5538	11.07400	483.566	509.183	163.068	539.500	522.049	163.301	464.742	560.848	163.464	359.897	544.632	163.519	321.737	503.446	163.505	401.304	508.044	163.851
5539	11.07600	483.456	509.005	163.102	539.445	521.679	163.303	464.794	560.716	163.476	359.906	544.836	163.507	321.616	503.754	163.509	401.204	508.123	163.863
5540	11.07800	483.331	508.800	163.216	539.383	521.324	163.371	464.848	560.611	163.473	359.907	545.056	163.495	321.502	504.098	163.482	401.089	508.193	163.858
5541	11.08000	483.248	508.597	163.298	539.319	520.989	163.310	464.910	560.498	163.454	359.885	545.268	163.498	321.380	504.451	163.472	400.975	508.290	163.838
5542	11.08200	483.170	508.430	163.314	539.224	520.608	163.329	464.965	560.383	163.436	359.886	545.489	163.485	321.298	504.760	163.539	400.867	508.369	163.850
5543	11.08400	483.076	508.271	163.222	539.149	520.244	163.380	465.010	560.269	163.449	359.909	545.691	163.502	321.145	505.104	163.513	400.744	508.439	163.847
5544	11.08600	483.008	508.122	163.082	539.096	519.925	163.353	465.056	560.146	163.446	359.933	545.886	163.505	320.992	505.421	163.500	400.629	508.527	163.874
5545	11.08800	482.831	507.952	163.069	538.990	519.536	163.326	465.102	560.022	163.443	359.934	546.098	163.508	320.863	505.756	163.490	400.528	508.597	163.901
5546	11.09000	482.687	507.756	163.135	538.902	519.189	163.346	465.141	559.882	163.440	359.927	546.301	163.497	320.749	506.073	163.449	400.405	508.676	163.913
5547	11.09200	482.538	507.524	163.266	538.841	518.861	163.335	465.170	559.749	163.453	359.928	546.522	163.485	320.674	506.408	163.468	400.291	508.773	163.894
5548	11.09400	482.426	507.355	163.317	538.769	518.492	163.274	465.201	559.626	163.449	359.944	546.742	163.503	320.544	506.771	163.476	400.183	508.861	163.890
5549	11.09600	482.330	507.196	163.256	538.703	518.137	163.311	465.257	559.504	163.415	359.976	546.945	163.522	320.454	507.070	163.528	400.076	508.940	163.902
5550	11.09800	482.230	507.020	163.132	538.624	517.801	163.315	465.311	559.390	163.396	359.977	547.148	163.510	320.301	507.423	163.486	399.968	509.027	163.898
5551	11.10000	482.143	506.871	163.054	538.545	517.449	163.254	465.350	559.267	163.393	359.985	547.342	163.513	320.164	507.758	163.476	399.876	509.098	163.925
5552	11.10200	482.104	506.712	163.056	538.465	517.069	163.274	465.388	559.144	163.390	359.986	547.554	163.485	320.035	508.075	163.465	399.770	509.186	163.889
5553	11.10400	481.958	506.509	163.168	538.397	516.723	163.327	465.442	559.002	163.387	359.987	547.766	163.490	319.920	508.401	163.409	399.655	509.274	163.886
5554	11.10600	481.710	506.293	163.269	538.312	516.388	163.236	465.477	558.869	163.432	360.026	547.986	163.508	319.846	508.736	163.462	399.532	509.352	163.867
5555	11.10800	481.593	506.124	163.287	538.202	516.007	163.257	465.507	558.737	163.444	360.027	548.190	163.496	319.732	509.081	163.469	399.417	509.423	163.894
5556	11.11000	481.477	505.965	163.164	538.093	515.650	163.327	465.545	558.605	163.456	360.035	548.384	163.499	319.610	509.381	163.461	399.317	509.502	163.905
5557	11.11200	481.338	505.814	163.056	537.976	515.322	163.253	465.592	558.483	163.421	360.051	548.587	163.487	319.496	509.734	163.482	399.202	509.581	163.916
5558	11.11400	481.245	505.637	163.059	537.888	514.951	163.194	465.647	558.369	163.403	360.060	548.790	163.475	319.383	510.096	163.489	399.072	509.678	163.896
5559	11.11600	481.166	505.462	163.091	537.779	514.587	163.279	465.693	558.246	163.400	360.061	549.002	163.479	319.253	510.377	163.478	398.949	509.765	163.893
5560	11.11800	481.096	505.259	163.204	537.713	514.278	163.236	465.755	558.123	163.397	360.077	549.231	163.483	319.124	510.711	163.437	398.825	509.853	163.920
5561	11.12000	480.921	505.073	163.284	537.625	513.910	163.176	465.792	557.991	163.409	360.086	549.417	163.471	319.041	511.064	163.491	398.710	509.941	163.947
5562	11.12200	480.714	504.902	163.242	537.536	513.511	163.293	465.814	557.858	163.422	360.102	549.602	163.489	318.919	511.391	163.468	398.610	510.020	163.958
5563	11.12400	480.600	504.752	163.102	537.442	513.193	163.297	465.842	557.707	163.466	360.133	549.796	163.492	318.813	511.709	163.460	398.495	510.108	163.955
5564	11.12600	480.456	504.583	163.059	537.353	512.859	163.175	465.880	557.584	163.464	360.126	550.016	163.481	318.754	512.079	163.513	398.373	510.187	163.937
5565	11.12800	480.307	504.413	163.078	537.222	512.467	163.245	465.918	557.469	163.478	360.120	550.237	163.471	318.624	512.424	163.492	398.258	510.275	163.933
5566	11.13000	480.256	504.229	163.159	537.052	512.133	163.303	465.933	557.328	163.474	360.136	550.449	163.475	318.533	512.714	163.499	398.158	510.363	163.959
5567	11.13200	480.158	504.045	163.239	536.979	511.818	163.180	465.965	557.196	163.456	360.175	550.634	163.494	318.397	513.067	163.489	398.066	510.424	163.970
5568	11.13400	480.061	503.858	163.291	536.858	511.427	163.219	466.010	557.081	163.469	360.206	550.819	163.513	318.290	513.420	163.481	397.966	510.504	163.982
5569	11.13600	479.889	503.691	163.212	536.750	511.073	163.288	466.040	556.940	163.466	360.237	551.013	163.516	318.192	513.719	163.473	397.850	510.600	163.995
5570	11.13800	479.703	503.547	163.090	536.686	510.757	163.229	466.078	556.808	163.478	360.223	551.252	163.507	318.077	514.063	163.450	397.712	510.688	163.991
5571	11.14000	479.542	503.377	163.078	536.598	510.397	163.186	466.108	556.685	163.476	360.232	551.473	163.496	318.011	514.416	163.505	397.605	510.785	164.002
5572	11.14200	479.392	503.199	163.114	536.486	510.023	163.289	466.147	556.562	163.473	360.256	551.676	163.484	317.896	514.743	163.483	397.512	510.873	164.029
5573	11.14400	479.301	503.023	163.211	536.394	509.714	163.278	466.185	556.438	163.471	360.295	551.852	163.518	317.813	515.078	163.476	397.412	510.961	164.056
5574	11.14600	479.213	502.839	163.259	536.288	509.354	163.172	466.230	556.305	163.485	360.318	552.028	163.522	317.754	515.431	163.563	397.282	511.057	164.037
5575	11.14800	479.113	502.671	163.246	536.023	508.972	163.249	466.238	556.165	163.481	360.334	552.231	163.510	317.609	515.766	163.493	397.160	511.154	164.018
5576	11.15000	478.985	502.493	163.188	535.942	508.662	163.272	466.268	556.024	163.478	360.343	552.462	163.486	317.502	516.047	163.453	397.052	511.242	164.014
5577	11.15200	478.769	502.342	163.078	535.859	508.295	163.181	466.275	555.874	163.489	360.344	552.682	163.474	317.412	516.409	163.494	396.945	511.321	164.026
5578	11.15400	478.598	502.181	163.082	535.751	507.924	163.250	466.290	555.750	163.487	360.383	552.867	163.494	317.321	516.771	163.472	396.854	511.400	164.006
5579	11.15600	478.469	501.995	163.164	535.670	507.588	163.288	466.345	555.619	163.467	360.422	553.044	163.498	317.230	517.070	163.465	396.745	511.470	164.034
5580	11.15800	478.334	501.809	163.215	535.584	507.246	163.214	466.384	555.488	163.449	360.446	553.220	163.501	317.124	517.397	163.476	396.607	511.558	164.031
5581	11.16000	478.255	501.651	163.248	535.463	506.901	163.174	466.430	555.364	163.447	360.462	553.441	163.493	317.072	517.768	163.500	396.492	511.645	164.027
5582	11.16200	478.133	501.464	163.206	535.285	506.542	163.248	466.476	555.241	163.445	360.471	553.662	163.451	316.973	518.085	163.464	396.393	511.716	164.023
5583	11.16400	478.007	501.295	163.131	535.070	506.209	163.213	466.499	555.100	163.442	360.495	553.865	163.471	316.890	518.403	163.459	396.316	511.795	164.035
5584	11.16600	477.825	501.145	163.084	534.981	505.832	163.170	466.527	554.949	163.485	360.526	554.041	163.507	316.815	518.756	163.515	396.208	511.883	164.063
5585	11.16800	477.631	500.966	163.088	534.894	505.468	163.259	466.542	554.791	163.482	360.558	554.218	163.511	316.693	519.074	163.447	396.108	511.971	164.091
5586	11.17000	477.502	500.806	163.156	534.833	505.159	163.250	466.557	554.649	163.480	360.597	554.403	163.501	316.609	519.382	163.426	395.985	512.076	164.088
5587	11.17200	477.367	500.620	163.207	534.732	504.784	163.175	466.604	554.517	163.463	360.621	554.625	163.460	316.550	519.753	163.451	395.878	512.173	164.068
5588	11.17400	477.299	500.453	163.194	534.583	504.444	163.186	466.635	554.394	163.459	360.637	554.837	163.435	316.459	520.089	163.448	395.787	512.270	164.049
5589	11.17600	477.152	500.266	163.183	534.406	504.113	163.243	466.673	554.270	163.458	360.646	555.039	163.487	316.383	520.388	163.412	395.695	512.349	164.061
5590	11.17800	477.025	500.124	163.123	534.204	503.757	163.157	466.703	554.138	163.471	360.700	555.224	163.507	316.293	520.724	163.469	395.580	512.436	164.058
5591	11.18000	476.865	499.955	163.079	534.068	503.367	163.199	466.725	554.005	163.484	360.739	555.401	163.512	316.248	521.095	163.465	395.457	512.515	164.039
5592	11.18200	476.646	499.794	163.113	534.001	503.047	163.240	466.762	553.855	163.498	360.763	555.596	163.455	316.157	521.412	163.429	395.358	512.603	164.035
5593	11.18400	476.497	499.635	163.148	533.904	502.698	163.213	466.752	553.703	163.543	360.779	555.799	163.445	316.081	521.738	163.440	395.273	512.682	164.047
5594	11.18600	476.393	499.449	163.198	533.829	502.347	163.188	466.769	553.563	163.508	360.796	556.003	163.436	316.014	522.092	163.468	395.173	512.762	164.060
5595	11.18800	476.277	499.272	163.202	533.648	502.041	163.199	466.793	553.431	163.489	360.827	556.214	163.472	315.915	522.418	163.448	395.050	512.849	164.088
5596	11.19000	476.147	499.112	163.175	533.458	501.685	163.240	466.823	553.308	163.487	360.866	556.390	163.507	315.840	522.744	163.427	394.942	512.928	164.100
5597	11.19200	475.997	498.952	163.115	533.247	501.304	163.171	466.863	553.176	163.469	360.905	556.584	163.481	315.780	523.097	163.423	394.842	513.025	164.112
5598	11.19400	475.835	498.801	163.102	533.096	500.966	163.211	466.908	553.044	163.482	360.944	556.788	163.472	315.697	523.423	163.435	394.750	513.122	164.155
5599	11.19600	475.625	498.632	163.120	533.031	500.657	163.236	466.920	552.893	163.527	360.976	556.982	163.447	315.621	523.732	163.415	394.634	513.218	164.167
5600	11.19800	475.490	498.481	163.171	532.941	500.274	163.210	466.926	552.751	163.556	360.992	557.168	163.437	315.546	524.067	163.412	394.519	513.324	164.164
5601	11.20000	475.380	498.323	163.205	532.850	499.954	163.189	466.947	552.626	163.586	361.047	557.379	163.473	315.509	524.447	163.425	394.420	513.412	164.161
5602	11.20200	475.248	498.127	163.210	532.619	499.645	163.234	466.963	552.494	163.568	361.086	557.555	163.509	315.440	524.756	163.375	394.320	513.500	164.158
5603	11.20400	475.111	497.967	163.182	532.420	499.281	163.196	466.995	552.336	163.534	361.132	557.741	163.499	315.358	525.082	163.419	394.213	513.596	164.139
5604	11.20600	474.959	497.816	163.138	532.243	498.874	163.270	467.026	552.213	163.531	361.172	557.944	163.490	315.314	525.444	163.463	394.106	513.684	164.136
5605	11.20800	474.788	497.656	163.142	532.138	498.601	163.230	467.064	552.073	163.528	361.203	558.130	163.480	315.254	525.780	163.429	394.021	513.781	164.149
5606	11.21000	474.580	497.504	163.130	532.035	498.258	163.253	467.085	551.931	163.557	361.243	558.333	163.472	315.185	526.115	163.395	393.922	513.860	164.130
5607	11.21200	474.454	497.344	163.165	531.970	497.865	163.213	467.100	551.780	163.572	361.289	558.536	163.493	315.134	526.451	163.456	393.837	513.948	164.157
5608	11.21400	474.336	497.168	163.200	531.766	497.563	163.215	467.106	551.647	163.586	361.336	558.721	163.516	315.074	526.777	163.470	393.745	514.036	164.186
5609	11.21600	474.211	496.981	163.221	531.532	497.264	163.213	467.115	551.514	163.568	361.399	558.907	163.507	314.998	527.113	163.404	393.668	514.124	164.214
5610	11.21800	474.074	496.830	163.177	531.401	496.853	163.205	467.145	551.390	163.567	361.453	559.083	163.511	314.945	527.439	163.417	393.552	514.220	164.226
5611	11.22000	473.915	496.679	163.133	531.250	496.499	163.246	467.155	551.232	163.533	361.492	559.269	163.503	314.894	527.792	163.447	393.475	514.308	164.255
5612	11.22200	473.722	496.526	163.122	531.157	496.245	163.172	467.187	551.092	163.498	361.531	559.463	163.508	314.818	528.092	163.414	393.376	514.405	164.236
5613	11.22400	473.545	496.383	163.095	531.033	495.842	163.181	467.209	550.942	163.511	361.571	559.658	163.484	314.750	528.437	163.429	393.269	514.502	164.218
5614	11.22600	473.396	496.215	163.145	530.828	495.466	163.197	467.216	550.783	163.508	361.595	559.860	163.507	314.737	528.799	163.443	393.185	514.590	164.215
5615	11.22800	473.270	496.039	163.180	530.618	495.192	163.181	467.214	550.641	163.538	361.642	560.055	163.482	314.676	529.116	163.410	393.085	514.678	164.211
5616	11.23000	473.138	495.862	163.183	530.465	494.872	163.160	467.215	550.509	163.520	361.688	560.232	163.488	314.601	529.434	163.409	392.978	514.774	164.192
5617	11.23200	472.987	495.694	163.139	530.344	494.443	163.217	467.238	550.385	163.519	361.735	560.399	163.509	314.572	529.787	163.439	392.887	514.871	164.173
5618	11.23400	472.802	495.550	163.112	530.220	494.146	163.222	467.254	550.253	163.501	361.782	560.576	163.483	314.520	530.131	163.454	392.787	514.959	164.169
5619	11.23600	472.592	495.398	163.133	529.969	493.859	163.170	467.277	550.112	163.498	361.813	560.770	163.521	314.474	530.458	163.406	392.680	515.056	164.181
5620	11.23800	472.407	495.246	163.120	529.798	493.444	163.166	467.284	549.963	163.510	361.852	560.982	163.528	314.422	530.784	163.421	392.557	515.143	164.209
