NO_OF_FRAMES	1453
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:41:31.017	927424.75938200
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_origo	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Mixed
Frame	Time	v43_3g_origo X	v43_3g_origo Y	v43_3g_origo Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
3499	6.99600	269.885	432.592	162.975	301.589	479.791	164.313	220.332	457.630	163.311	478.147	579.675	163.447	487.711	634.642	164.213	423.458	588.292	163.571
3500	6.99800	269.889	432.743	163.038	300.630	480.565	164.258	219.871	456.842	163.376	477.586	579.198	163.414	487.178	634.154	164.234	423.031	587.789	163.607
3501	7.00000	269.891	432.894	163.070	299.745	481.268	164.393	219.356	456.045	163.333	477.112	578.742	163.467	486.615	633.709	164.244	422.416	587.334	163.625
3502	7.00200	269.890	433.062	163.038	298.771	481.997	164.356	218.920	455.238	163.307	476.531	578.258	163.386	486.103	633.233	164.188	421.992	586.805	163.585
3503	7.00400	269.865	433.229	162.975	297.814	482.674	164.353	218.485	454.432	163.313	476.058	577.795	163.422	485.552	632.734	164.256	421.390	586.351	163.632
3504	7.00600	269.832	433.379	162.946	296.867	483.350	164.383	218.075	453.618	163.338	475.518	577.333	163.424	485.036	632.310	164.237	420.936	585.856	163.599
3505	7.00800	269.810	433.529	162.946	295.916	484.000	164.397	217.662	452.759	163.319	475.002	576.855	163.395	484.505	631.795	164.241	420.387	585.350	163.640
3506	7.01000	269.820	433.680	162.978	294.913	484.632	164.413	217.288	451.927	163.314	474.491	576.392	163.430	483.950	631.361	164.236	419.857	584.897	163.627
3507	7.01200	269.807	433.832	163.042	293.958	485.246	164.460	216.947	451.102	163.325	473.985	575.897	163.369	483.431	630.864	164.272	419.371	584.359	163.603
3508	7.01400	269.800	433.991	163.026	292.938	485.852	164.401	216.591	450.236	163.357	473.458	575.442	163.420	482.873	630.422	164.222	418.755	583.922	163.622
3509	7.01600	269.791	434.141	162.997	291.975	486.413	164.512	216.270	449.343	163.346	472.964	574.972	163.409	482.354	629.960	164.263	418.368	583.375	163.615
3510	7.01800	269.783	434.292	162.998	290.916	486.992	164.408	215.947	448.502	163.300	472.410	574.485	163.395	481.792	629.455	164.253	417.715	582.922	163.601
3511	7.02000	269.776	434.424	163.001	289.959	487.508	164.507	215.692	447.653	163.334	471.929	574.039	163.433	481.299	629.021	164.250	417.327	582.409	163.627
3512	7.02200	269.762	434.574	163.001	288.885	488.053	164.467	215.500	446.738	163.387	471.361	573.535	163.387	480.734	628.523	164.288	416.675	581.921	163.580
3513	7.02400	269.762	434.742	163.001	287.878	488.551	164.473	215.273	445.826	163.381	470.888	573.072	163.424	480.236	628.072	164.253	416.264	581.461	163.610
3514	7.02600	269.747	434.911	163.001	286.852	489.006	164.529	214.940	444.975	163.345	470.334	572.594	163.396	479.685	627.594	164.291	415.696	580.938	163.563
3515	7.02800	269.731	435.060	162.971	285.777	489.496	164.491	214.659	444.092	163.354	469.840	572.115	163.401	479.142	627.141	164.259	415.194	580.486	163.578
3516	7.03000	269.692	435.220	162.956	284.772	489.925	164.532	214.506	443.202	163.392	469.321	571.670	163.439	478.609	626.663	164.267	414.700	579.964	163.592
3517	7.03200	269.707	435.360	162.942	283.691	490.362	164.528	214.375	442.309	163.329	468.792	571.174	163.380	478.061	626.208	164.297	414.124	579.512	163.548
3518	7.03400	269.701	435.494	162.976	282.661	490.746	164.555	214.279	441.362	163.332	468.281	570.721	163.402	477.548	625.726	164.226	413.658	578.997	163.639
3519	7.03600	269.696	435.636	163.025	281.536	491.150	164.585	214.178	440.425	163.382	467.772	570.250	163.394	477.029	625.252	164.286	413.061	578.528	163.534
3520	7.03800	269.689	435.778	163.043	280.463	491.500	164.554	214.062	439.549	163.411	467.231	569.762	163.412	476.486	624.786	164.217	412.632	578.031	163.654
3521	7.04000	269.674	435.920	163.030	279.462	491.819	164.628	214.014	438.699	163.424	466.752	569.317	163.423	475.976	624.315	164.245	412.034	577.543	163.584
3522	7.04200	269.641	436.079	162.984	278.312	492.151	164.566	213.966	437.742	163.447	466.190	568.813	163.408	475.386	623.873	164.197	411.577	577.066	163.609
3523	7.04400	269.640	436.237	162.939	277.187	492.466	164.475	213.910	436.787	163.472	465.754	568.393	163.468	474.901	623.386	164.192	411.008	576.576	163.633
3524	7.04600	269.626	436.413	162.952	276.150	492.751	164.552	213.856	435.878	163.417	465.222	567.923	163.458	474.321	622.932	164.221	410.538	576.091	163.582
3525	7.04800	269.619	436.573	162.968	275.106	492.993	164.616	213.863	434.998	163.327	464.728	567.461	163.467	473.844	622.455	164.202	409.988	575.592	163.681
3526	7.05000	269.621	436.724	163.001	274.037	493.200	164.559	213.973	434.085	163.397	464.224	566.998	163.507	473.274	621.976	164.213	409.498	575.117	163.557
3527	7.05200	269.614	436.840	163.006	272.968	493.426	164.502	214.027	433.151	163.458	463.687	566.502	163.450	472.779	621.540	164.245	408.986	574.609	163.668
3528	7.05400	269.590	436.964	162.995	271.925	493.678	164.552	214.087	432.244	163.502	463.184	566.058	163.490	472.226	621.037	164.206	408.442	574.141	163.563
3529	7.05600	269.568	437.106	163.014	270.818	493.867	164.587	214.188	431.369	163.450	462.677	565.570	163.451	471.686	620.592	164.224	407.947	573.627	163.625
3530	7.05800	269.530	437.248	163.031	269.736	494.004	164.626	214.298	430.484	163.414	462.122	565.110	163.427	471.146	620.114	164.235	407.378	573.183	163.601
3531	7.06000	269.517	437.398	163.063	268.616	494.116	164.620	214.452	429.556	163.462	461.650	564.656	163.452	470.607	619.643	164.235	406.931	572.653	163.570
3532	7.06200	269.517	437.558	163.049	267.501	494.228	164.583	214.614	428.629	163.511	461.082	564.144	163.393	470.096	619.192	164.264	406.329	572.191	163.606
3533	7.06400	269.516	437.715	163.002	266.401	494.321	164.545	214.769	427.754	163.463	460.595	563.690	163.420	469.543	618.712	164.248	405.899	571.687	163.532
3534	7.06600	269.513	437.883	162.942	265.301	494.405	164.524	214.963	426.878	163.415	460.027	563.178	163.362	469.033	618.235	164.260	405.304	571.199	163.582
3535	7.06800	269.496	438.052	162.911	264.237	494.460	164.486	215.195	425.968	163.466	459.525	562.734	163.372	468.493	617.790	164.277	404.850	570.738	163.559
3536	7.07000	269.469	438.220	162.972	263.175	494.490	164.497	215.425	425.076	163.485	458.978	562.255	163.349	467.949	617.295	164.228	404.271	570.198	163.574
3537	7.07200	269.464	438.345	163.023	262.105	494.503	164.478	215.675	424.203	163.472	458.463	561.768	163.310	467.431	616.860	164.261	403.793	569.772	163.584
3538	7.07400	269.474	438.442	163.060	261.045	494.499	164.490	215.959	423.339	163.507	457.937	561.315	163.337	466.856	616.372	164.229	403.254	569.223	163.555
3539	7.07600	269.475	438.549	163.082	259.991	494.476	164.473	216.279	422.464	163.497	457.391	560.811	163.297	466.369	615.912	164.244	402.745	568.788	163.577
3540	7.07800	269.452	438.663	163.055	258.953	494.427	164.471	216.586	421.590	163.518	456.875	560.358	163.292	465.791	615.449	164.261	402.237	568.275	163.552
3541	7.08000	269.427	438.830	162.993	257.892	494.369	164.455	216.898	420.734	163.508	456.363	559.878	163.333	465.290	614.956	164.241	401.704	567.787	163.571
3542	7.08200	269.404	439.015	162.991	256.845	494.303	164.423	217.265	419.869	163.515	455.818	559.418	163.280	464.743	614.520	164.246	401.173	567.325	163.580
3543	7.08400	269.413	439.211	163.005	255.798	494.183	164.393	217.631	419.030	163.504	455.314	558.954	163.326	464.196	614.033	164.244	400.664	566.803	163.566
3544	7.08600	269.445	439.362	163.039	254.719	494.037	164.380	218.015	418.209	163.525	454.798	558.484	163.320	463.674	613.581	164.216	400.124	566.368	163.592
3545	7.08800	269.462	439.486	163.059	253.659	493.874	164.368	218.437	417.362	163.533	454.302	558.030	163.350	463.086	613.119	164.264	399.638	565.837	163.565
3546	7.09000	269.479	439.610	163.079	252.622	493.703	164.404	218.865	416.541	163.524	453.799	557.567	163.395	462.602	612.633	164.232	399.068	565.367	163.588
3547	7.09200	269.464	439.725	163.084	251.598	493.522	164.393	219.317	415.738	163.513	453.289	557.097	163.390	462.009	612.180	164.235	398.574	564.888	163.595
3548	7.09400	269.449	439.883	163.069	250.580	493.340	164.350	219.784	414.928	163.522	452.770	556.634	163.435	461.527	611.710	164.298	398.035	564.384	163.555
3549	7.09600	269.426	440.034	163.071	249.576	493.123	164.278	220.276	414.160	163.540	452.233	556.157	163.381	460.954	611.251	164.223	397.464	563.930	163.610
3550	7.09800	269.419	440.175	163.058	248.560	492.871	164.269	220.791	413.377	163.563	451.730	555.703	163.411	460.448	610.787	164.304	397.017	563.391	163.569
3551	7.10000	269.443	440.316	163.076	247.559	492.611	164.278	221.314	412.592	163.585	451.189	555.242	163.424	459.898	610.321	164.211	396.385	562.965	163.579
3552	7.10200	269.460	440.448	163.079	246.558	492.334	164.288	221.826	411.833	163.559	450.665	554.763	163.403	459.334	609.857	164.263	395.991	562.434	163.585
3553	7.10400	269.444	440.599	163.082	245.555	492.011	164.251	222.396	411.094	163.595	450.153	554.309	163.466	458.816	609.398	164.279	395.337	561.964	163.547
3554	7.10600	269.447	440.759	163.130	244.582	491.697	164.198	222.957	410.336	163.601	449.631	553.831	163.414	458.249	608.936	164.239	394.950	561.485	163.617
3555	7.10800	269.432	440.900	163.117	243.632	491.399	164.146	223.530	409.612	163.573	449.098	553.369	163.428	457.737	608.459	164.284	394.320	560.972	163.532
3556	7.11000	269.440	441.058	163.102	242.670	491.016	164.160	224.147	408.890	163.608	448.597	552.917	163.427	457.186	608.007	164.229	393.886	560.546	163.604
3557	7.11200	269.439	441.208	163.073	241.690	490.614	164.143	224.750	408.195	163.564	448.050	552.439	163.407	456.666	607.511	164.274	393.302	559.997	163.549
3558	7.11400	269.431	441.330	163.030	240.777	490.273	164.078	225.395	407.480	163.553	447.570	551.985	163.438	456.113	607.094	164.250	392.785	559.572	163.528
3559	7.11600	269.416	441.462	163.033	239.830	489.836	164.095	226.069	406.774	163.526	446.994	551.508	163.385	455.560	606.590	164.222	392.275	559.048	163.616
3560	7.11800	269.409	441.594	163.036	238.903	489.399	164.049	226.728	406.114	163.510	446.514	551.046	163.402	455.027	606.147	164.241	391.684	558.588	163.501
3561	7.12000	269.419	441.720	163.088	238.014	488.997	164.003	227.412	405.427	163.514	445.968	550.585	163.384	454.435	605.694	164.217	391.218	558.081	163.649
3562	7.12200	269.430	441.872	163.153	237.096	488.499	164.009	228.119	404.799	163.494	445.444	550.106	163.368	453.939	605.191	164.246	390.620	557.604	163.506
3563	7.12400	269.431	442.013	163.171	236.238	488.043	163.965	228.832	404.141	163.481	444.948	549.653	163.399	453.364	604.772	164.226	390.177	557.124	163.639
3564	7.12600	269.447	442.172	163.157	235.317	487.526	163.909	229.537	403.551	163.459	444.402	549.166	163.366	452.868	604.243	164.239	389.554	556.619	163.573
3565	7.12800	269.438	442.319	163.096	234.500	487.038	163.932	230.301	402.935	163.488	443.876	548.713	163.397	452.315	603.826	164.218	389.122	556.150	163.565
3566	7.13000	269.436	442.476	163.018	233.616	486.483	163.845	231.082	402.336	163.453	443.353	548.243	163.365	451.758	603.329	164.267	388.513	555.653	163.608
3567	7.13200	269.451	442.625	162.989	232.813	485.977	163.839	231.834	401.764	163.430	442.812	547.746	163.380	451.252	602.878	164.212	388.052	555.176	163.494
3568	7.13400	269.444	442.740	162.995	231.961	485.399	163.803	232.602	401.219	163.421	442.318	547.302	163.397	450.634	602.424	164.250	387.487	554.687	163.613
3569	7.13600	269.447	442.875	163.062	231.149	484.856	163.767	233.432	400.657	163.415	441.764	546.806	163.349	450.178	601.929	164.268	386.996	554.201	163.486
3570	7.13800	269.441	443.008	163.097	230.367	484.217	163.751	234.247	400.139	163.418	441.253	546.361	163.399	449.557	601.494	164.216	386.438	553.712	163.606
3571	7.14000	269.435	443.142	163.132	229.600	483.681	163.699	235.087	399.630	163.437	440.714	545.874	163.367	449.104	600.997	164.327	385.954	553.243	163.542
3572	7.14200	269.474	443.310	163.133	228.828	482.998	163.702	235.925	399.147	163.437	440.182	545.404	163.368	448.508	600.555	164.228	385.399	552.738	163.537
3573	7.14400	269.473	443.475	163.071	228.074	482.428	163.623	236.769	398.657	163.424	439.687	544.960	163.386	447.986	600.067	164.324	384.905	552.276	163.581
3574	7.14600	269.495	443.640	163.008	227.317	481.739	163.645	237.616	398.212	163.452	439.119	544.464	163.337	447.442	599.616	164.270	384.351	551.781	163.501
3575	7.14800	269.502	443.773	162.981	226.591	481.124	163.521	238.507	397.780	163.415	438.646	544.020	163.388	446.857	599.155	164.263	383.825	551.310	163.590
3576	7.15000	269.488	443.897	163.001	225.906	480.431	163.574	239.402	397.326	163.460	438.085	543.533	163.325	446.361	598.694	164.316	383.287	550.806	163.497
3577	7.15200	269.481	444.012	163.007	225.212	479.756	163.471	240.301	396.933	163.451	437.591	543.071	163.345	445.750	598.234	164.217	382.731	550.318	163.552
3578	7.15400	269.491	444.145	163.043	224.541	479.055	163.511	241.197	396.546	163.394	437.058	542.619	163.346	445.305	597.746	164.315	382.245	549.865	163.556
3579	7.15600	269.525	444.297	163.108	223.892	478.318	163.521	242.131	396.154	163.447	436.528	542.140	163.302	444.679	597.304	164.217	381.644	549.334	163.534
3580	7.15800	269.573	444.473	163.124	223.227	477.618	163.407	243.070	395.804	163.449	436.040	541.705	163.337	444.221	596.808	164.269	381.196	548.907	163.614
3581	7.16000	269.579	444.631	163.079	222.636	476.881	163.481	243.987	395.463	163.373	435.494	541.217	163.308	443.636	596.374	164.247	380.588	548.377	163.503
3582	7.16200	269.569	444.788	163.002	222.012	476.118	163.418	244.927	395.147	163.368	434.991	540.765	163.342	443.099	595.913	164.212	380.155	547.915	163.611
3583	7.16400	269.545	444.929	162.959	221.418	475.382	163.339	245.908	394.828	163.446	434.474	540.303	163.331	442.581	595.435	164.233	379.547	547.446	163.520
3584	7.16600	269.530	445.072	162.979	220.873	474.594	163.420	246.875	394.549	163.408	433.920	539.815	163.302	441.991	595.000	164.185	379.099	546.931	163.593
3585	7.16800	269.586	445.205	163.015	220.301	473.840	163.313	247.850	394.296	163.382	433.440	539.380	163.339	441.519	594.488	164.204	378.506	546.488	163.581
3586	7.17000	269.619	445.348	163.066	219.764	473.041	163.286	248.827	394.046	163.388	432.871	538.892	163.310	440.912	594.078	164.205	378.058	545.956	163.562
3587	7.17200	269.644	445.499	163.101	219.272	472.228	163.356	249.844	393.803	163.408	432.376	538.439	163.316	440.448	593.574	164.210	377.472	545.521	163.597
3588	7.17400	269.652	445.648	163.072	218.747	471.439	163.284	250.852	393.596	163.424	431.844	537.969	163.320	439.878	593.130	164.207	377.018	545.008	163.517
3589	7.17600	269.658	445.816	163.043	218.270	470.642	163.230	251.869	393.424	163.435	431.311	537.481	163.326	439.332	592.687	164.203	376.454	544.529	163.598
3590	7.17800	269.666	445.975	163.030	217.808	469.783	163.289	252.859	393.253	163.415	430.824	537.054	163.348	438.814	592.191	164.226	375.947	544.095	163.505
3591	7.18000	269.697	446.124	163.001	217.381	468.960	163.285	253.881	393.099	163.393	430.261	536.549	163.351	438.231	591.765	164.195	375.413	543.545	163.584
3592	7.18200	269.744	446.274	163.004	216.932	468.127	163.205	254.912	392.955	163.417	429.768	536.105	163.343	437.758	591.261	164.232	374.859	543.128	163.554
3593	7.18400	269.785	446.416	163.055	216.536	467.261	163.222	255.944	392.828	163.439	429.251	535.644	163.332	437.159	590.834	164.203	374.388	542.588	163.558
3594	7.18600	269.772	446.552	163.124	216.164	466.393	163.239	256.983	392.727	163.441	428.719	535.173	163.339	436.670	590.356	164.257	373.795	542.153	163.558
3595	7.18800	269.811	446.693	163.112	215.775	465.554	163.240	258.030	392.635	163.457	428.239	534.729	163.362	436.118	589.877	164.224	373.355	541.657	163.516
3596	7.19000	269.809	446.852	163.068	215.430	464.676	163.213	259.075	392.579	163.438	427.685	534.241	163.336	435.578	589.452	164.222	372.715	541.142	163.564
3597	7.19200	269.815	447.019	163.008	215.147	463.764	163.190	260.128	392.531	163.434	427.206	533.789	163.343	435.075	588.954	164.279	372.314	540.735	163.554
3598	7.19400	269.846	447.196	162.994	214.819	462.882	163.183	261.182	392.510	163.441	426.674	533.327	163.335	434.492	588.512	164.216	371.713	540.167	163.538
3599	7.19600	269.870	447.355	163.011	214.524	461.997	163.206	262.244	392.515	163.429	426.158	532.867	163.325	434.012	588.050	164.274	371.258	539.777	163.559
3600	7.19800	269.896	447.498	163.063	214.276	461.104	163.248	263.353	392.545	163.428	425.671	532.422	163.350	433.429	587.573	164.209	370.703	539.228	163.515
3601	7.20000	269.929	447.641	163.114	214.034	460.217	163.149	264.393	392.611	163.421	425.116	531.917	163.323	432.943	587.139	164.223	370.225	538.785	163.535
3602	7.20200	269.960	447.764	163.104	213.778	459.305	163.069	265.423	392.710	163.378	424.638	531.482	163.333	432.372	586.641	164.251	369.670	538.297	163.509
3603	7.20400	269.982	447.915	163.078	213.601	458.371	163.134	266.455	392.818	163.349	424.083	531.003	163.324	431.851	586.209	164.173	369.184	537.783	163.525
3604	7.20600	269.988	448.091	163.033	213.427	457.445	163.246	267.555	392.917	163.308	423.596	530.541	163.319	431.315	585.719	164.277	368.629	537.366	163.534
3605	7.20800	270.003	448.277	163.003	213.267	456.524	163.216	268.615	393.023	163.331	423.079	530.106	163.328	430.795	585.295	164.186	368.166	536.808	163.504
3606	7.21000	270.027	448.455	163.020	213.107	455.646	163.075	269.700	393.129	163.355	422.555	529.592	163.321	430.255	584.808	164.198	367.595	536.391	163.544
3607	7.21200	270.052	448.605	163.055	212.992	454.688	163.019	270.768	393.270	163.375	422.045	529.165	163.346	429.744	584.337	164.244	367.140	535.859	163.498
3608	7.21400	270.100	448.746	163.074	212.922	453.710	163.078	271.791	393.468	163.366	421.528	528.668	163.340	429.201	583.896	164.152	366.577	535.399	163.524
3609	7.21600	270.140	448.861	163.080	212.875	452.784	163.134	272.831	393.703	163.384	421.004	528.225	163.333	428.695	583.406	164.289	366.076	534.920	163.478
3610	7.21800	270.163	449.002	163.069	212.838	451.920	163.109	273.886	393.932	163.421	420.525	527.754	163.344	428.145	582.982	164.166	365.552	534.406	163.503
3611	7.22000	270.178	449.188	163.039	212.810	451.004	163.120	274.932	394.131	163.414	419.963	527.267	163.321	427.609	582.457	164.272	365.020	533.989	163.476
3612	7.22200	270.193	449.375	163.041	212.800	450.042	163.151	275.985	394.380	163.336	419.498	526.840	163.348	427.080	582.060	164.197	364.549	533.431	163.485
3613	7.22400	270.209	449.551	163.027	212.817	449.096	163.119	277.062	394.699	163.279	418.937	526.344	163.310	426.510	581.563	164.196	363.971	533.014	163.459
3614	7.22600	270.255	449.693	163.017	212.864	448.176	163.069	278.125	394.991	163.355	418.473	525.909	163.321	426.038	581.111	164.243	363.523	532.500	163.484
3615	7.22800	270.287	449.825	163.022	212.881	447.259	163.054	279.195	395.308	163.381	417.949	525.447	163.317	425.456	580.669	164.154	362.884	532.003	163.475
3616	7.23000	270.319	449.967	163.042	212.927	446.299	163.120	280.234	395.654	163.335	417.455	524.968	163.311	425.012	580.136	164.273	362.513	531.587	163.484
3617	7.23200	270.343	450.127	163.061	213.030	445.360	163.106	281.273	396.003	163.323	416.938	524.533	163.323	424.415	579.764	164.187	361.873	531.028	163.459
3618	7.23400	270.360	450.332	163.093	213.148	444.454	163.058	282.343	396.396	163.321	416.414	524.046	163.302	423.934	579.215	164.245	361.457	530.638	163.483
3619	7.23600	270.367	450.518	163.064	213.276	443.544	163.060	283.383	396.800	163.334	415.912	523.610	163.315	423.391	578.826	164.157	360.886	530.071	163.444
3620	7.23800	270.396	450.676	163.020	213.422	442.620	163.129	284.369	397.184	163.347	415.395	523.122	163.327	422.820	578.346	164.191	360.408	529.654	163.482
3621	7.24000	270.410	450.818	162.979	213.645	441.703	163.183	285.431	397.664	163.303	414.855	522.661	163.322	422.341	577.869	164.190	359.868	529.149	163.492
3622	7.24200	270.442	450.942	163.001	213.923	440.815	163.161	286.472	398.103	163.342	414.375	522.217	163.352	421.719	577.459	164.167	359.382	528.661	163.468
3623	7.24400	270.459	451.111	163.035	214.110	439.901	163.103	287.441	398.559	163.347	413.814	521.720	163.315	421.306	576.920	164.239	358.819	528.227	163.510
3624	7.24600	270.486	451.326	163.113	214.308	438.982	163.127	288.489	399.093	163.326	413.326	521.276	163.346	420.693	576.529	164.186	358.356	527.668	163.485
3625	7.24800	270.510	451.519	163.097	214.630	438.083	163.153	289.467	399.565	163.329	412.794	520.797	163.342	420.219	575.997	164.276	357.770	527.261	163.482
3626	7.25000	270.507	451.677	163.022	214.911	437.193	163.163	290.475	400.125	163.290	412.285	520.336	163.338	419.660	575.590	164.189	357.300	526.728	163.502
3627	7.25200	270.514	451.834	162.977	215.211	436.321	163.204	291.477	400.652	163.318	411.790	519.892	163.369	419.096	575.119	164.239	356.729	526.277	163.485
3628	7.25400	270.507	451.967	162.983	215.585	435.483	163.212	292.440	401.238	163.290	411.213	519.395	163.333	418.603	574.650	164.225	356.251	525.806	163.522
3629	7.25600	270.493	452.109	163.002	215.928	434.601	163.208	293.434	401.827	163.327	410.749	518.969	163.363	418.003	574.224	164.202	355.695	525.292	163.489
3630	7.25800	270.481	452.270	163.085	216.289	433.729	163.252	294.381	402.431	163.297	410.202	518.499	163.346	417.559	573.709	164.324	355.194	524.875	163.496
3631	7.26000	270.490	452.457	163.118	216.689	432.847	163.282	295.337	403.054	163.298	409.724	518.047	163.328	416.939	573.283	164.242	354.692	524.335	163.511
3632	7.26200	270.567	452.652	163.104	217.098	432.042	163.227	296.300	403.713	163.326	409.199	517.603	163.359	416.479	572.787	164.364	354.138	523.900	163.487
3633	7.26400	270.590	452.845	163.058	217.537	431.206	163.271	297.231	404.376	163.241	408.675	517.106	163.325	415.905	572.353	164.263	353.659	523.395	163.564
3634	7.26600	270.597	453.012	163.028	217.962	430.364	163.364	298.174	405.037	163.331	408.165	516.680	163.355	415.357	571.901	164.283	353.096	522.907	163.479
3635	7.26800	270.605	453.153	163.018	218.435	429.568	163.326	299.074	405.745	163.259	407.641	516.192	163.338	414.846	571.448	164.333	352.618	522.482	163.539
3636	7.27000	270.592	453.286	163.054	218.917	428.739	163.325	300.000	406.448	163.297	407.108	515.740	163.352	414.264	570.988	164.247	352.047	521.932	163.503
3637	7.27200	270.577	453.446	163.073	219.412	427.922	163.402	300.880	407.177	163.316	406.621	515.296	163.385	413.798	570.509	164.342	351.562	521.533	163.514
3638	7.27400	270.601	453.622	163.059	219.940	427.163	163.395	301.788	407.946	163.221	406.044	514.799	163.351	413.199	570.066	164.287	350.983	520.992	163.560
3639	7.27600	270.641	453.817	163.075	220.468	426.369	163.393	302.646	408.669	163.321	405.580	514.373	163.384	412.713	569.597	164.306	350.459	520.539	163.473
3640	7.27800	270.657	453.984	163.078	221.024	425.561	163.457	303.517	409.473	163.251	404.995	513.876	163.350	412.142	569.153	164.312	349.957	520.070	163.584
3641	7.28000	270.658	454.162	163.096	221.590	424.839	163.450	304.365	410.261	163.217	404.501	513.433	163.351	411.597	568.693	164.256	349.426	519.555	163.482
3642	7.28200	270.666	454.321	163.084	222.184	424.091	163.492	305.199	411.070	163.245	403.992	512.971	163.351	411.072	568.214	164.292	348.924	519.139	163.561
3643	7.28400	270.674	454.497	163.070	222.798	423.325	163.507	306.016	411.912	163.237	403.453	512.492	163.319	410.519	567.772	164.236	348.400	518.579	163.507
3644	7.28600	270.674	454.654	163.025	223.402	422.636	163.466	306.810	412.760	163.149	402.958	512.066	163.352	409.986	567.302	164.258	347.844	518.181	163.525
3645	7.28800	270.682	454.830	163.011	224.059	421.899	163.558	307.629	413.595	163.190	402.412	511.570	163.320	409.469	566.850	164.278	347.389	517.648	163.550
3646	7.29000	270.683	454.980	163.015	224.700	421.220	163.503	308.432	414.474	163.211	401.933	511.135	163.338	408.903	566.408	164.164	346.788	517.188	163.490
3647	7.29200	270.717	455.159	163.097	225.377	420.523	163.511	309.196	415.369	163.199	401.377	510.682	163.355	408.420	565.902	164.306	346.348	516.726	163.546
3648	7.29400	270.719	455.336	163.115	226.095	419.855	163.566	309.968	416.273	163.202	400.869	510.203	163.324	407.838	565.495	164.193	345.731	516.194	163.485
3649	7.29600	270.734	455.503	163.087	226.790	419.186	163.528	310.710	417.177	163.204	400.367	509.768	163.343	407.327	564.971	164.275	345.292	515.786	163.481
3650	7.29800	270.748	455.687	163.025	227.467	418.546	163.566	311.428	418.090	163.191	399.819	509.263	163.329	406.789	564.564	164.222	344.682	515.227	163.496
