NO_OF_FRAMES	1139
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 19:34:17.490	955791.10098720
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i inelastisk stöt 27.7 g vs 34.3 g
MARKER_NAMES	h34_3g	hx	hy	v27_7g	vy	vx
COLLISION_TIME	0.76
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	h34_3g X	h34_3g Y	h34_3g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v27_7g X	v27_7g Y	v27_7g Z	vy X	vy Y	vy Z	vx X	vx Y	vx Z	
5796	11.59000	381.370	492.752	169.789	371.355	504.312	169.944	368.810	482.610	169.889	346.502	447.284	164.952	354.853	427.962	165.277	327.207	440.963	165.266
5797	11.59200	381.286	492.822	169.785	371.017	504.152	169.944	368.939	482.408	169.916	346.202	447.212	164.954	354.223	427.728	165.227	326.831	441.253	165.280
5798	11.59400	381.202	492.909	169.780	370.641	503.983	169.927	369.092	482.232	169.897	345.948	447.123	164.956	353.561	427.496	165.241	326.447	441.540	165.169
5799	11.59600	381.111	492.988	169.759	370.319	503.805	169.928	369.237	482.030	169.895	345.656	447.034	164.991	352.900	427.248	165.285	326.050	441.813	165.214
5800	11.59800	381.020	493.058	169.754	370.012	503.654	169.941	369.405	481.854	169.905	345.348	446.945	164.993	352.261	427.026	165.315	325.682	442.088	165.294
5801	11.60000	380.912	493.146	169.750	369.681	503.494	169.943	369.573	481.670	169.931	345.079	446.846	164.981	351.599	426.812	165.326	325.275	442.361	165.311
5802	11.60200	380.836	493.216	169.744	369.383	503.308	169.895	369.726	481.511	169.881	344.794	446.783	164.966	350.923	426.606	165.320	324.939	442.631	165.262
5803	11.60400	380.760	493.269	169.772	369.059	503.122	169.943	369.879	481.353	169.830	344.518	446.720	164.950	350.262	426.391	165.330	324.587	442.964	165.226
5804	11.60600	380.675	493.339	169.769	368.737	502.927	169.913	370.070	481.177	169.841	344.218	446.622	164.970	349.577	426.211	165.307	324.217	443.239	165.247
5805	11.60800	380.583	493.427	169.766	368.437	502.731	169.913	370.246	481.028	169.837	343.942	446.540	164.954	348.954	426.005	165.270	323.866	443.491	165.230
5806	11.61000	380.491	493.488	169.778	368.177	502.545	169.898	370.413	480.888	169.848	343.665	446.469	164.956	348.288	425.823	165.242	323.523	443.754	165.230
5807	11.61200	380.407	493.559	169.804	367.892	502.350	169.900	370.605	480.713	169.889	343.355	446.354	164.979	347.578	425.662	165.220	323.221	444.107	165.199
5808	11.61400	380.330	493.611	169.801	367.623	502.138	169.933	370.819	480.555	169.931	343.087	446.237	164.967	346.955	425.502	165.258	322.853	444.388	165.168
5809	11.61600	380.231	493.681	169.796	367.346	501.908	169.936	371.002	480.432	169.880	342.787	446.167	165.000	346.269	425.323	165.264	322.557	444.604	165.153
5810	11.61800	380.139	493.752	169.792	367.054	501.660	169.939	371.201	480.309	169.828	342.503	446.085	164.985	345.491	425.180	165.271	322.233	444.951	165.202
5811	11.62000	380.040	493.822	169.788	366.808	501.456	169.894	371.417	480.177	169.790	342.271	446.005	164.974	344.895	425.037	165.334	321.972	445.252	165.236
5812	11.62200	379.964	493.883	169.768	366.546	501.270	169.913	371.608	480.063	169.784	341.855	445.935	165.007	344.280	424.893	165.338	321.646	445.483	165.154
5813	11.62400	379.880	493.971	169.763	366.316	501.049	169.900	371.814	479.976	169.793	341.573	445.834	164.989	343.456	424.775	165.323	321.431	445.766	165.160
5814	11.62600	379.804	494.050	169.745	366.054	500.775	169.920	372.051	479.872	169.834	341.459	445.719	165.010	342.835	424.639	165.308	321.098	446.134	165.274
5815	11.62800	379.712	494.120	169.740	365.839	500.535	169.907	372.288	479.758	169.858	341.109	445.597	165.054	342.209	424.522	165.266	320.833	446.366	165.195
5816	11.63000	379.643	494.208	169.767	365.624	500.314	169.897	372.510	479.671	169.866	340.679	445.461	165.009	341.378	424.421	165.221	320.652	446.609	165.165
5817	11.63200	379.559	494.269	169.779	365.385	500.094	169.918	372.740	479.583	169.844	340.519	445.380	165.026	340.794	424.336	165.166	320.357	446.922	165.189
5818	11.63400	379.466	494.322	169.837	365.177	499.872	169.905	372.984	479.497	169.885	340.320	445.309	165.027	340.165	424.252	165.116	320.051	447.248	165.203
5819	11.63600	379.374	494.401	169.850	364.977	499.589	169.911	373.229	479.436	169.907	339.855	445.254	164.937	339.411	424.174	165.194	319.837	447.527	165.142
5820	11.63800	379.289	494.463	169.862	364.792	499.342	169.916	373.482	479.384	169.852	339.602	445.190	164.920	338.799	424.090	165.203	319.646	447.773	165.149
5821	11.64000	379.214	494.524	169.843	364.592	499.094	169.890	373.727	479.341	169.875	339.404	445.135	164.919	338.147	424.018	165.230	319.409	448.047	165.170
5822	11.64200	379.122	494.594	169.838	364.423	498.864	169.894	373.972	479.298	169.866	339.087	445.037	164.908	337.406	423.939	165.309	319.164	448.364	165.170
5823	11.64400	379.016	494.664	169.802	364.222	498.635	169.901	374.225	479.237	169.827	338.802	444.932	164.945	336.753	423.884	165.334	318.957	448.672	165.157
5824	11.64600	378.939	494.743	169.814	364.044	498.326	169.924	374.509	479.203	169.863	338.540	444.826	164.982	336.069	423.830	165.361	318.766	448.946	165.180
5825	11.64800	378.855	494.822	169.795	363.906	498.052	169.913	374.745	479.186	169.870	338.248	444.745	164.968	335.377	423.782	165.339	318.567	449.175	165.188
5826	11.65000	378.778	494.910	169.791	363.767	497.804	169.887	374.998	479.169	169.844	337.963	444.664	164.954	334.724	423.771	165.345	318.369	449.473	165.158
5827	11.65200	378.686	494.998	169.819	363.613	497.592	169.863	375.267	479.170	169.848	337.679	444.592	164.956	334.048	423.751	165.336	318.186	449.791	165.192
5828	11.65400	378.587	495.086	169.813	363.443	497.328	169.902	375.566	479.163	169.868	337.386	444.511	164.942	333.379	423.738	165.308	318.001	450.064	165.153
5829	11.65600	378.518	495.174	169.840	363.342	497.019	169.926	375.794	479.173	169.890	337.102	444.422	164.945	332.695	423.735	165.297	317.826	450.294	165.193
5830	11.65800	378.426	495.253	169.850	363.211	496.753	169.901	376.033	479.200	169.876	336.825	444.332	164.917	332.034	423.725	165.304	317.651	450.566	165.183
5831	11.66000	378.365	495.323	169.846	363.065	496.541	169.876	376.379	479.228	169.892	336.548	444.242	164.919	331.381	423.738	165.289	317.498	450.865	165.186
5832	11.66200	378.281	495.384	169.858	362.949	496.329	169.881	376.638	479.273	169.912	336.256	444.144	164.938	330.690	423.745	165.292	317.330	451.128	165.130
5833	11.66400	378.174	495.437	169.854	362.894	496.012	169.982	376.845	479.318	169.900	335.972	444.047	164.958	330.014	423.769	165.293	317.184	451.376	165.141
5834	11.66600	378.082	495.498	169.866	362.809	495.703	169.977	377.184	479.363	169.885	335.679	443.956	164.929	329.361	423.785	165.312	317.039	451.649	165.133
5835	11.66800	377.968	495.533	169.831	362.693	495.465	169.938	377.468	479.400	169.884	335.402	443.876	164.947	328.700	423.808	165.313	316.895	451.904	165.155
5836	11.67000	377.831	495.594	169.840	362.630	495.271	169.947	377.698	479.462	169.871	335.111	443.795	164.933	328.047	423.850	165.313	316.766	452.160	165.179
5837	11.67200	377.778	495.682	169.804	362.590	495.025	170.019	377.921	479.533	169.810	334.810	443.706	164.936	327.401	423.900	165.297	316.635	452.415	165.141
5838	11.67400	377.748	495.778	169.783	362.435	494.663	170.017	378.243	479.587	169.843	334.541	443.616	164.908	326.734	423.950	165.310	316.505	452.661	165.089
5839	11.67600	377.672	495.857	169.763	362.357	494.416	169.994	378.521	479.668	169.825	334.272	443.526	164.911	326.088	424.009	165.308	316.406	452.927	165.161
5840	11.67800	377.581	495.971	169.743	362.357	494.196	170.016	378.713	479.738	169.763	333.987	443.402	164.918	325.435	424.077	165.290	316.300	453.148	165.187
5841	11.68000	377.504	496.059	169.770	362.279	493.949	170.025	378.949	479.846	169.826	333.687	443.313	164.920	324.782	424.145	165.271	316.224	453.376	165.167
5842	11.68200	377.427	496.138	169.782	362.217	493.640	169.989	379.212	479.934	169.761	333.418	443.215	164.939	324.160	424.239	165.265	316.117	453.623	165.147
5843	11.68400	377.350	496.209	169.810	362.247	493.393	169.998	379.504	480.059	169.758	333.133	443.125	164.942	323.506	424.317	165.263	316.018	453.860	165.110
5844	11.68600	377.281	496.262	169.838	362.262	493.155	170.022	379.810	480.263	169.773	332.857	443.036	164.945	322.869	424.410	165.256	315.958	454.098	165.106
5845	11.68800	377.197	496.332	169.865	362.246	492.881	169.985	380.064	480.396	169.753	332.557	442.964	164.946	322.232	424.506	165.281	315.889	454.311	165.151
5846	11.69000	377.104	496.393	169.908	362.229	492.626	169.979	380.356	480.538	169.781	332.280	442.874	164.918	321.609	424.610	165.292	315.806	454.523	165.165
5847	11.69200	377.028	496.464	169.905	362.274	492.397	169.989	380.647	480.708	169.854	331.995	442.785	164.922	320.997	424.695	165.301	315.752	454.733	165.116
5848	11.69400	376.951	496.543	169.915	362.289	492.150	170.029	380.898	480.850	169.886	331.711	442.686	164.909	320.366	424.808	165.295	315.691	454.971	165.081
5849	11.69600	376.868	496.630	169.881	362.272	491.851	170.041	381.152	481.010	169.912	331.418	442.587	164.897	319.752	424.929	165.302	315.646	455.173	165.080
5850	11.69800	376.769	496.727	169.861	362.302	491.621	170.021	381.413	481.196	169.923	331.142	442.499	164.931	319.170	425.048	165.276	315.609	455.368	165.127
5851	11.70000	376.692	496.788	169.872	362.354	491.402	170.046	381.705	481.418	169.931	330.865	442.391	164.935	318.539	425.205	165.251	315.564	455.553	165.127
5852	11.70200	376.623	496.885	169.884	362.408	491.154	169.994	381.981	481.631	169.956	330.566	442.301	164.937	317.932	425.361	165.224	315.527	455.748	165.143
5853	11.70400	376.539	496.955	169.880	362.422	490.881	170.020	382.211	481.817	169.966	330.273	442.238	164.891	317.335	425.498	165.226	315.497	455.922	165.096
5854	11.70600	376.440	497.017	169.890	362.482	490.644	170.047	382.434	482.012	169.990	330.011	442.158	164.910	316.751	425.665	165.246	315.482	456.125	165.095
5855	11.70800	376.371	497.078	169.902	362.543	490.424	170.041	382.712	482.225	169.982	329.720	442.076	164.894	316.145	425.812	165.236	315.460	456.319	165.080
5856	11.71000	376.264	497.139	169.913	362.627	490.203	170.005	382.927	482.446	169.990	329.443	441.978	164.914	315.585	425.968	165.239	315.437	456.488	165.115
5857	11.71200	376.187	497.201	169.956	362.680	489.939	170.016	383.196	482.702	169.967	329.143	441.897	164.900	315.009	426.133	165.227	315.431	456.655	165.117
5858	11.71400	376.111	497.271	169.952	362.763	489.710	170.027	383.396	482.906	169.977	328.882	441.808	164.903	314.395	426.325	165.228	315.439	456.804	165.089
5859	11.71600	376.019	497.341	169.948	362.862	489.508	170.022	383.665	483.128	170.014	328.598	441.692	164.923	313.874	426.490	165.215	315.455	456.962	165.077
5860	11.71800	375.958	497.412	169.946	362.961	489.296	170.001	383.866	483.384	169.989	328.306	441.593	164.912	313.267	426.700	165.215	315.448	457.112	165.050
5861	11.72000	375.882	497.499	169.910	363.068	489.059	169.996	384.105	483.667	169.949	328.020	441.505	164.916	312.737	426.892	165.218	315.440	457.254	165.071
5862	11.72200	375.814	497.578	169.891	363.182	488.839	169.993	384.304	483.924	169.988	327.752	441.413	164.886	312.185	427.082	165.186	315.441	457.387	165.109
5863	11.72400	375.738	497.666	169.856	363.288	488.646	170.004	384.535	484.171	170.010	327.444	441.317	164.939	311.601	427.275	165.188	315.465	457.529	165.130
5864	11.72600	375.654	497.745	169.866	363.425	488.443	169.999	384.742	484.419	170.031	327.190	441.218	164.927	311.087	427.476	165.205	315.504	457.653	165.121
5865	11.72800	375.578	497.824	169.847	363.555	488.223	169.995	384.982	484.755	169.958	326.921	441.155	164.912	310.557	427.712	165.187	315.535	457.786	165.128
5866	11.73000	375.501	497.903	169.859	363.677	488.012	169.976	385.181	485.020	170.012	326.628	441.040	164.934	310.051	427.913	165.203	315.589	457.909	165.120
5867	11.73200	375.417	497.982	169.840	363.806	487.810	170.003	385.374	485.303	170.031	326.359	440.968	164.936	309.490	428.140	165.171	315.628	458.033	165.111
5868	11.73400	375.371	498.026	169.883	363.966	487.644	170.029	385.582	485.577	170.036	326.059	440.887	164.922	309.000	428.358	165.185	315.675	458.166	165.118
5869	11.73600	375.287	498.096	169.910	364.127	487.468	170.008	385.753	485.913	169.991	325.806	440.791	164.974	308.471	428.604	165.182	315.729	458.290	165.110
5870	11.73800	375.203	498.184	169.906	364.280	487.327	169.954	385.975	486.231	170.043	325.490	440.684	164.979	307.980	428.850	165.211	315.783	458.387	165.119
5871	11.74000	375.088	498.272	169.902	364.425	487.169	169.933	386.121	486.514	170.064	325.237	440.602	164.965	307.474	429.061	165.244	315.829	458.467	165.130
5872	11.74200	375.026	498.342	169.930	364.624	486.976	170.005	386.307	486.850	170.021	324.959	440.530	164.936	306.983	429.304	165.208	315.868	458.547	165.141
5873	11.74400	374.957	498.404	169.973	364.799	486.818	170.015	386.462	487.194	169.991	324.659	440.415	164.957	306.492	429.558	165.190	315.922	458.618	165.137
5874	11.74600	374.896	498.474	170.000	364.975	486.660	169.995	386.617	487.512	170.010	324.383	440.351	164.942	306.033	429.822	165.217	315.984	458.689	165.164
5875	11.74800	374.819	498.553	170.011	365.173	486.511	170.020	386.809	487.830	170.060	324.098	440.244	164.946	305.556	430.049	165.187	316.077	458.760	165.191
5876	11.75000	374.721	498.623	169.976	365.365	486.379	169.983	386.918	488.192	169.999	323.822	440.154	164.949	305.066	430.320	165.195	316.155	458.823	165.203
5877	11.75200	374.652	498.711	169.972	365.579	486.239	169.993	387.095	488.536	170.033	323.536	440.057	164.970	304.629	430.583	165.192	316.247	458.895	165.232
5878	11.75400	374.575	498.781	169.970	365.770	486.108	170.017	387.233	488.837	170.055	323.229	439.950	164.974	304.170	430.839	165.237	316.332	458.956	165.213
5879	11.75600	374.507	498.851	169.966	365.953	485.985	169.995	387.390	489.216	169.993	322.976	439.860	164.977	303.716	431.092	165.188	316.424	459.000	165.195
5880	11.75800	374.423	498.930	169.977	366.175	485.854	170.020	387.521	489.587	170.009	322.683	439.763	164.997	303.288	431.353	165.183	316.524	459.017	165.163
5881	11.76000	374.347	498.992	169.958	366.397	485.757	169.981	387.667	489.923	170.058	322.398	439.665	164.986	302.842	431.661	165.161	316.601	459.044	165.178
5882	11.76200	374.293	499.071	169.941	366.597	485.687	169.957	387.784	490.311	170.045	322.121	439.585	165.005	302.429	431.899	165.209	316.662	459.062	165.147
5883	11.76400	374.224	499.141	169.968	366.834	485.582	169.935	387.885	490.717	170.000	321.860	439.504	164.992	301.967	432.179	165.174	316.739	459.062	165.148
5884	11.76600	374.133	499.220	169.948	367.048	485.504	169.959	388.009	491.061	170.003	321.568	439.396	164.996	301.577	432.467	165.152	316.830	459.062	165.119
5885	11.76800	374.064	499.290	169.976	367.277	485.408	169.951	388.109	491.449	170.020	321.314	439.316	164.983	301.208	432.784	165.147	316.930	459.054	165.137
5886	11.77000	373.987	499.361	169.972	367.499	485.356	169.957	388.219	491.829	170.020	321.052	439.236	165.003	300.787	433.030	165.177	317.038	459.045	165.124
5887	11.77200	373.926	499.440	169.984	367.759	485.287	169.965	388.304	492.217	170.007	320.737	439.121	165.024	300.388	433.277	165.178	317.153	459.028	165.127
5888	11.77400	373.857	499.510	169.981	368.012	485.209	169.989	388.404	492.632	170.040	320.483	439.031	165.027	300.021	433.602	165.187	317.229	459.003	165.117
5889	11.77600	373.781	499.563	169.978	368.264	485.130	170.011	388.483	493.002	169.995	320.252	438.952	165.048	299.683	433.925	165.132	317.305	458.959	165.106
5890	11.77800	373.727	499.633	169.976	368.518	485.104	169.970	388.539	493.416	169.964	319.912	438.853	165.006	299.284	434.179	165.116	317.382	458.915	165.125
5891	11.78000	373.651	499.721	169.972	368.771	485.070	169.945	388.599	493.814	170.060	319.636	438.754	164.992	298.894	434.436	165.195	317.475	458.845	165.131
5892	11.78200	373.567	499.791	169.969	369.016	485.009	169.936	388.672	494.201	169.982	319.429	438.673	165.011	298.565	434.772	165.220	317.575	458.764	165.121
5893	11.78400	373.476	499.861	169.935	369.261	485.001	169.926	388.688	494.633	169.953	319.136	438.557	165.001	298.226	435.047	165.059	317.698	458.684	165.112
5894	11.78600	373.399	499.931	169.930	369.537	484.976	169.915	388.750	495.013	170.017	318.881	438.471	165.039	297.890	435.331	165.121	317.821	458.614	165.119
5895	11.78800	373.339	500.001	169.926	369.790	484.968	169.903	388.745	495.426	169.924	318.583	438.414	165.036	297.509	435.650	165.240	317.935	458.545	165.128
5896	11.79000	373.263	500.063	169.907	370.043	484.960	169.893	388.769	495.876	169.954	318.237	438.306	165.009	297.203	435.905	165.226	318.049	458.485	165.121
5897	11.79200	373.194	500.141	169.887	370.311	484.961	169.898	388.817	496.247	169.971	318.044	438.210	165.031	296.953	436.245	165.081	318.125	458.406	165.115
5898	11.79400	373.118	500.212	169.882	370.588	484.953	169.917	388.774	496.704	169.832	317.705	438.137	165.002	296.573	436.578	165.102	318.185	458.354	165.089
5899	11.79600	373.058	500.282	169.877	370.841	484.998	169.902	388.821	497.119	169.923	317.287	438.025	164.817	296.287	436.838	165.307	318.223	458.266	165.066
5900	11.79800	372.997	500.352	169.873	371.117	485.017	169.904	388.799	497.480	169.928	317.133	437.910	164.841	296.085	437.110	165.233	318.314	458.141	165.014
5901	11.80000	372.951	500.413	169.885	371.377	485.071	169.941	388.764	497.991	169.817	317.004	437.813	164.892	295.721	437.454	165.003	318.413	457.964	164.997
5902	11.80200	372.874	500.510	169.898	371.576	485.125	169.911	388.809	498.362	169.957	316.567	437.687	164.894	295.388	437.784	165.171	318.544	457.806	165.041
5903	11.80400	372.774	500.598	169.928	371.970	485.187	169.891	388.758	498.811	169.867	316.250	437.593	164.981	295.246	438.042	165.283	318.669	457.647	165.083
5904	11.80600	372.689	500.669	169.957	372.146	485.267	169.877	388.774	499.314	169.928	316.059	437.513	165.031	294.911	438.339	165.128	318.769	457.523	165.092
5905	11.80800	372.620	500.739	169.984	372.375	485.338	169.822	388.721	499.657	169.960	315.719	437.422	164.972	294.659	438.663	165.108	318.836	457.401	165.073
5906	11.81000	372.567	500.800	169.964	372.699	485.401	169.805	388.687	500.194	169.835	315.458	437.309	165.026	294.426	438.981	165.228	318.911	457.251	165.041
5907	11.81200	372.530	500.871	169.960	373.014	485.464	169.819	388.640	500.591	169.963	315.188	437.217	164.967	294.163	439.316	165.164	319.017	457.068	165.044
5908	11.81400	372.484	500.932	169.940	373.242	485.545	169.840	388.634	500.996	169.918	314.934	437.145	164.937	293.980	439.625	165.179	319.117	456.873	165.059
5909	11.81600	372.432	501.002	169.906	373.488	485.625	169.856	388.597	501.525	169.933	314.695	437.029	164.929	293.758	439.908	165.213	319.232	456.716	165.104
5910	11.81800	372.355	501.090	169.902	373.841	485.680	169.917	388.489	501.877	170.016	314.427	436.914	164.981	293.570	440.226	165.273	319.316	456.548	165.102
