NO_OF_FRAMES	957
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 20:49:17.962	960291.55419360
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i plastisk stöt 82.2 g vs 82.4 g #2
MARKER_NAMES	h82_4g	hx	hy	v82_2g	vx	vy
COLLISION_TIME	0.54
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	h82_4g X	h82_4g Y	h82_4g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v82_2g X	v82_2g Y	v82_2g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
22714	45.42600	529.515	530.906	179.877	504.344	525.279	179.879	535.354	505.699	179.862	471.747	400.546	179.373	457.566	422.809	180.210	450.506	386.206	179.868
22715	45.42800	529.240	530.470	180.015	504.189	524.476	179.871	535.539	505.487	179.872	471.700	400.590	179.383	457.233	422.669	180.217	450.665	385.959	179.847
22716	45.43000	528.913	530.168	179.982	503.992	523.642	179.827	535.692	505.215	179.837	471.661	400.661	179.403	456.834	422.499	180.282	450.808	385.723	179.870
22717	45.43200	528.677	529.882	179.868	503.843	522.807	179.848	535.859	505.004	179.846	471.622	400.705	179.412	456.536	422.376	180.224	450.982	385.496	179.876
22718	45.43400	528.368	529.455	179.990	503.707	522.013	179.888	536.064	504.804	179.839	471.575	400.759	179.435	456.138	422.181	180.306	451.165	385.261	179.897
22719	45.43600	528.052	529.119	179.987	503.567	521.186	179.896	536.310	504.622	179.892	471.544	400.838	179.440	455.873	422.048	180.203	451.349	385.032	179.873
22720	45.43800	527.813	528.830	179.906	503.461	520.351	179.858	536.467	504.447	179.870	471.491	400.890	179.432	455.507	421.878	180.169	451.545	384.789	179.912
22721	45.44000	527.487	528.423	179.965	503.352	519.534	179.852	536.610	504.253	179.847	471.454	400.960	179.422	455.136	421.684	180.251	451.697	384.578	179.916
22722	45.44200	527.196	528.077	180.041	503.220	518.749	179.847	536.744	504.069	179.809	471.385	401.011	179.415	454.821	421.517	180.280	451.916	384.353	179.953
22723	45.44400	526.912	527.777	179.946	503.109	517.931	179.873	536.890	503.901	179.803	471.348	401.072	179.391	454.487	421.349	180.244	452.106	384.133	179.944
22724	45.44600	526.621	527.390	179.942	503.008	517.131	179.869	537.080	503.754	179.824	471.294	401.126	179.413	454.148	421.156	180.325	452.297	383.914	179.933
22725	45.44800	526.327	527.020	180.032	502.905	516.331	179.896	537.253	503.631	179.831	471.233	401.195	179.403	453.876	420.979	180.242	452.487	383.713	179.951
22726	45.45000	526.011	526.717	179.970	502.838	515.556	179.940	537.441	503.492	179.868	471.209	401.248	179.427	453.502	420.791	180.213	452.692	383.497	180.001
22727	45.45200	525.753	526.376	179.920	502.793	514.775	179.906	537.569	503.343	179.828	471.157	401.309	179.402	453.195	420.588	180.249	452.935	383.287	180.007
22728	45.45400	525.462	525.969	180.011	502.727	513.949	179.951	537.676	503.221	179.834	471.118	401.370	179.410	452.884	420.388	180.278	453.135	383.094	179.977
22729	45.45600	525.154	525.650	180.010	502.670	513.174	179.967	537.798	503.116	179.838	471.073	401.422	179.402	452.480	420.139	180.336	453.319	382.908	179.932
22730	45.45800	524.887	525.317	179.883	502.603	512.435	179.920	537.945	503.004	179.827	471.012	401.484	179.408	452.246	419.970	180.271	453.539	382.709	179.979
