NO_OF_FRAMES	5700
NO_OF_CAMERAS	2
NO_OF_MARKERS	15
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 21:15:25.973	961859.55993530
DATA_INCLUDED	3D
MARKER_NAMES	a396_1g	ax	ay	b31_6g	bx	by	c27_7g	cx	cy	d14_6g	dx	dy	e5_9g	ex	ey
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	a396_1g X	a396_1g Y	a396_1g Z	ax X	ax Y	ax Z	ay X	ay Y	ay Z	b31_6g X	b31_6g Y	b31_6g Z	bx X	bx Y	bx Z	by X	by Y	by Z	c27_7g X	c27_7g Y	c27_7g Z	cx X	cx Y	cx Z	cy X	cy Y	cy Z	d14_6g X	d14_6g Y	d14_6g Z	dx X	dx Y	dx Z	dy X	dy Y	dy Z	e5_9g X	e5_9g Y	e5_9g Z	ex X	ex Y	ex Z	ey X	ey Y	ey Z	
38056	76.11000	375.010	690.539	172.598	372.160	723.590	170.509	340.434	688.881	170.374	404.385	319.806	164.914	419.806	306.109	165.643	416.214	336.140	165.235	472.233	415.959	164.808	451.984	416.178	165.001	473.994	394.939	165.128	379.981	550.235	166.494	361.777	561.254	166.733	368.545	529.857	166.077	270.255	512.530	162.159	289.215	506.359	166.291	274.743	531.367	166.318
38057	76.11200	375.030	690.510	172.638	370.514	723.420	170.472	340.556	687.256	170.333	404.781	319.868	164.896	420.323	306.190	165.648	416.620	336.216	165.285	472.162	416.238	164.643	451.765	416.475	165.131	473.633	395.151	164.984	379.866	550.060	166.395	361.739	561.149	166.729	368.339	529.662	166.075	270.194	512.521	162.174	289.146	506.324	166.292	274.713	531.359	166.333
38058	76.11400	375.051	690.505	172.730	368.953	723.207	170.411	340.823	685.534	170.330	405.206	319.922	164.891	420.778	306.294	165.600	416.993	336.304	165.279	471.891	416.502	164.740	451.604	416.951	165.137	473.294	395.350	164.972	379.626	549.890	166.497	361.700	561.025	166.724	368.114	529.476	166.055	270.164	512.512	162.189	289.084	506.289	166.292	274.690	531.341	166.333
38059	76.11600	375.050	690.519	172.794	367.329	722.883	170.454	341.113	683.886	170.249	405.681	319.943	164.927	421.213	306.394	165.636	417.362	336.386	165.283	471.710	416.727	164.849	451.522	417.359	164.946	472.906	395.539	165.011	379.495	549.625	166.457	361.646	560.893	166.705	367.913	529.352	166.051	270.125	512.495	162.189	289.031	506.262	166.307	274.674	531.324	166.333
38060	76.11800	375.065	690.528	172.780	365.818	722.487	170.404	341.541	682.163	170.254	406.059	320.012	164.887	421.731	306.475	165.640	417.766	336.467	165.290	471.556	416.879	164.874	451.319	417.706	165.112	472.526	395.746	165.218	379.359	549.204	166.230	361.584	560.744	166.653	367.721	529.227	166.080	270.079	512.495	162.188	288.977	506.226	166.307	274.644	531.314	166.347
38061	76.12000	375.073	690.505	172.729	364.238	721.989	170.443	341.959	680.538	170.227	406.498	320.041	164.904	422.168	306.581	165.625	418.129	336.548	165.297	471.447	417.080	164.799	451.133	418.095	165.159	472.206	395.964	165.198	379.180	549.000	166.327	361.515	560.594	166.632	367.521	529.103	166.109	270.041	512.486	162.203	288.931	506.191	166.307	274.612	531.296	166.316
38062	76.12200	375.080	690.498	172.712	362.718	721.407	170.435	342.526	678.905	170.193	406.920	320.072	164.953	422.628	306.672	165.645	418.499	336.627	165.271	471.283	417.383	164.686	450.962	418.505	164.963	471.958	396.217	165.007	379.076	548.846	166.591	361.444	560.444	166.642	367.331	529.014	166.139	270.002	512.458	162.186	288.878	506.155	166.338	274.588	531.270	166.300
38063	76.12400	375.095	690.498	172.712	361.238	720.800	170.409	343.160	677.304	170.227	407.312	320.124	164.918	423.137	306.773	165.677	418.883	336.725	165.274	471.102	417.667	164.745	450.809	418.856	165.153	471.568	396.465	164.926	379.081	548.410	166.179	361.396	560.276	166.620	367.161	528.907	166.168	269.886	512.469	162.171	288.816	506.128	166.322	274.566	531.260	166.314
38064	76.12600	375.101	690.490	172.693	359.760	720.059	170.431	343.862	675.742	170.176	407.766	320.171	164.932	423.559	306.896	165.658	419.208	336.804	165.250	470.753	417.845	164.811	450.635	419.269	165.118	471.146	396.679	165.017	379.108	548.102	166.157	361.359	560.144	166.630	366.973	528.765	166.193	269.824	512.469	162.171	288.754	506.093	166.322	274.542	531.261	166.283
38065	76.12800	375.108	690.475	172.658	358.347	719.249	170.446	344.616	674.203	170.177	408.174	320.202	164.979	424.032	306.966	165.763	419.653	336.893	165.238	470.638	418.015	164.834	450.542	419.697	164.989	470.831	396.913	165.134	379.129	547.872	166.246	361.335	560.011	166.671	366.774	528.623	166.223	269.785	512.460	162.155	288.685	506.058	166.322	274.511	531.242	166.282
38066	76.13000	375.092	690.467	172.640	356.978	718.404	170.453	345.473	672.691	170.173	408.603	320.263	164.960	424.522	307.105	165.705	419.924	337.007	165.206	470.538	418.226	164.840	450.359	420.105	165.100	470.519	397.065	165.220	378.997	547.729	166.333	361.304	559.895	166.715	366.597	528.455	166.236	269.746	512.459	162.154	288.615	506.031	166.306	274.488	531.224	166.281
38067	76.13200	375.099	690.459	172.622	355.648	717.470	170.508	346.406	671.241	170.166	409.010	320.285	164.994	424.917	307.195	165.728	420.248	337.097	165.226	470.433	418.533	164.788	450.154	420.423	165.090	470.139	397.266	165.166	378.736	547.612	166.461	361.235	559.763	166.695	366.392	528.269	166.220	269.707	512.450	162.137	288.569	505.995	166.305	274.457	531.207	166.281
38068	76.13400	375.107	690.432	172.634	354.362	716.461	170.503	347.446	669.836	170.154	409.434	320.346	164.972	425.477	307.302	165.708	420.692	337.177	165.200	470.200	418.820	164.705	449.996	420.835	165.025	469.892	397.603	164.972	378.573	547.390	166.504	361.181	559.666	166.707	366.228	528.092	166.154	269.669	512.450	162.136	288.530	505.968	166.289	274.433	531.198	166.265
38069	76.13600	375.130	690.415	172.631	353.098	715.383	170.485	348.540	668.490	170.167	409.858	320.390	164.954	425.892	307.422	165.658	421.012	337.282	165.186	469.930	418.991	164.755	449.825	421.218	165.118	469.497	397.873	164.982	378.528	547.136	166.369	361.157	559.568	166.751	366.049	527.932	166.149	269.614	512.440	162.120	288.485	505.923	166.305	274.410	531.180	166.264
38070	76.13800	375.153	690.400	172.598	351.887	714.242	170.504	349.673	667.172	170.172	410.281	320.429	164.985	426.370	307.504	165.664	421.347	337.355	165.211	469.779	419.143	164.845	449.695	421.588	165.106	469.065	398.046	165.122	378.434	546.940	166.521	361.103	559.428	166.714	365.903	527.737	166.179	269.583	512.431	162.103	288.446	505.887	166.305	274.402	531.171	166.248
38071	76.14000	375.183	690.365	172.592	350.783	713.068	170.489	350.866	665.907	170.155	410.737	320.489	164.932	426.855	307.595	165.682	421.813	337.429	165.233	469.676	419.365	164.898	449.614	422.037	165.071	468.786	398.232	165.137	378.426	546.676	166.456	361.071	559.321	166.774	365.703	527.569	166.192	269.544	512.430	162.102	288.407	505.860	166.289	274.371	531.170	166.247
38072	76.14200	375.221	690.350	172.559	349.748	711.787	170.519	352.137	664.675	170.177	411.127	320.527	164.964	427.311	307.713	165.600	422.142	337.510	165.240	469.517	419.636	164.849	449.423	422.416	165.072	468.486	398.435	165.150	378.342	546.439	166.346	361.031	559.188	166.816	365.503	527.401	166.206	269.491	512.422	162.117	288.361	505.825	166.289	274.340	531.136	166.248
38073	76.14400	375.260	690.325	172.540	348.743	710.478	170.562	353.493	663.544	170.138	411.590	320.582	164.959	427.769	307.771	165.660	422.544	337.581	165.233	469.315	419.914	164.752	449.271	422.777	165.045	468.108	398.738	165.091	378.273	546.228	166.311	361.016	559.055	166.859	365.272	527.197	166.156	269.444	512.413	162.101	288.307	505.780	166.273	274.332	531.135	166.247
38074	76.14600	375.297	690.300	172.520	347.845	709.153	170.607	354.887	662.469	170.187	411.975	320.641	164.907	428.255	307.880	165.675	422.938	337.665	165.268	469.116	420.124	164.726	449.142	423.174	165.045	467.812	399.052	165.011	378.187	546.015	166.367	360.954	558.922	166.869	365.115	527.046	166.136	269.406	512.403	162.116	288.252	505.753	166.257	274.309	531.118	166.247
38075	76.14800	375.320	690.275	172.500	346.986	707.742	170.637	356.381	661.475	170.201	412.427	320.697	164.936	428.717	307.991	165.612	423.288	337.743	165.246	468.969	420.312	164.778	448.971	423.563	165.094	467.404	399.263	165.006	378.085	545.846	166.442	360.939	558.799	166.834	364.907	526.922	166.134	269.360	512.403	162.115	288.191	505.718	166.257	274.301	531.110	166.232
38076	76.15000	375.359	690.240	172.497	346.200	706.276	170.691	357.876	660.551	170.227	412.868	320.739	164.886	429.177	308.069	165.697	423.679	337.817	165.270	468.834	420.518	164.861	448.831	423.923	165.103	467.079	399.418	165.153	377.924	545.696	166.453	360.915	558.676	166.829	364.724	526.762	166.164	269.322	512.394	162.130	288.137	505.683	166.258	274.278	531.092	166.232
38077	76.15200	375.406	690.200	172.444	345.453	704.797	170.683	359.432	659.654	170.243	413.265	320.803	164.898	429.663	308.200	165.660	424.060	337.906	165.257	468.657	420.754	164.849	448.702	424.340	165.131	466.818	399.656	165.164	377.786	545.546	166.400	360.876	558.526	166.808	364.578	526.629	166.146	269.268	512.385	162.113	288.098	505.638	166.242	274.262	531.074	166.232
38078	76.15400	375.467	690.175	172.426	344.845	703.265	170.702	361.096	658.794	170.236	413.738	320.857	164.891	430.102	308.296	165.631	424.419	337.978	165.284	468.473	421.009	164.835	448.565	424.736	165.102	466.421	399.935	165.120	377.693	545.404	166.428	360.845	558.403	166.804	364.394	526.479	166.192	269.237	512.376	162.128	288.037	505.612	166.257	274.255	531.057	166.231
38079	76.15600	375.513	690.116	172.402	344.303	701.686	170.762	362.776	658.075	170.216	414.142	320.903	164.909	430.616	308.389	165.682	424.757	338.092	165.250	468.273	421.245	164.822	448.429	425.114	165.074	466.073	400.222	165.061	377.620	545.287	166.628	360.806	558.270	166.817	364.147	526.292	166.172	269.200	512.367	162.144	287.991	505.576	166.258	274.239	531.039	166.231
38080	76.15800	375.559	690.073	172.380	343.816	700.111	170.765	364.392	657.507	170.305	414.608	320.973	164.867	431.048	308.517	165.614	425.145	338.171	165.227	468.145	421.456	164.795	448.298	425.504	165.123	465.773	400.442	165.041	377.696	545.155	166.674	360.775	558.138	166.861	364.039	526.125	166.124	269.169	512.358	162.159	287.944	505.541	166.258	274.224	531.039	166.231
38081	76.16000	375.629	690.048	172.362	343.397	698.501	170.764	366.025	656.984	170.387	415.012	321.011	164.901	431.526	308.623	165.598	425.449	338.269	165.232	467.978	421.677	164.781	448.177	425.882	165.096	465.446	400.655	165.100	377.670	544.815	166.250	360.736	558.014	166.888	363.831	525.965	166.060	269.130	512.349	162.143	287.890	505.523	166.257	274.208	531.022	166.231
38082	76.16200	375.683	689.998	172.325	343.099	696.853	170.824	367.721	656.551	170.420	415.411	321.048	164.901	431.994	308.699	165.653	425.888	338.341	165.221	467.832	421.906	164.785	448.017	426.268	165.054	465.088	400.877	165.177	377.612	544.553	165.966	360.713	557.908	166.854	363.602	525.788	166.059	269.084	512.331	162.142	287.844	505.487	166.257	274.201	531.004	166.231
38083	76.16400	375.738	689.966	172.291	342.878	695.183	170.805	369.514	656.135	170.486	415.874	321.110	164.879	432.466	308.818	165.571	426.228	338.437	165.196	467.631	422.144	164.803	447.894	426.659	165.102	464.731	401.156	165.135	377.511	544.411	165.991	360.689	557.776	166.864	363.471	525.655	166.073	269.053	512.330	162.141	287.791	505.460	166.272	274.170	530.986	166.230
38084	76.16600	375.808	689.923	172.270	342.710	693.510	170.852	371.301	655.835	170.490	416.272	321.138	164.898	432.910	308.901	165.608	426.564	338.508	165.188	467.429	422.357	164.838	447.757	427.029	165.091	464.374	401.426	165.077	377.415	544.356	166.236	360.673	557.670	166.862	363.271	525.522	166.055	269.022	512.313	162.141	287.744	505.434	166.257	274.155	530.977	166.246
38085	76.16800	375.876	689.862	172.276	342.653	691.798	170.955	373.111	655.619	170.598	416.713	321.183	164.879	433.420	309.000	165.609	426.998	338.582	165.209	467.276	422.586	164.841	447.600	427.431	165.016	464.082	401.672	165.070	377.412	544.283	166.452	360.635	557.529	166.858	363.071	525.380	166.054	268.991	512.303	162.124	287.691	505.407	166.272	274.139	530.951	166.230
38086	76.17000	375.906	689.791	172.296	342.648	690.184	170.898	374.906	655.504	170.577	417.135	321.219	164.880	433.834	309.107	165.626	427.325	338.660	165.188	467.119	422.814	164.781	447.476	427.821	165.066	463.749	401.912	165.110	377.381	544.062	166.435	360.596	557.379	166.869	362.940	525.203	166.053	268.952	512.303	162.123	287.629	505.381	166.257	274.123	530.932	166.229
38087	76.17200	375.915	689.745	172.339	342.715	688.444	170.883	376.655	655.437	170.482	417.550	321.268	164.923	434.326	309.198	165.645	427.707	338.742	165.193	466.958	423.058	164.753	447.336	428.184	165.104	463.393	402.168	165.150	377.351	543.817	166.280	360.579	557.237	166.927	362.748	525.061	166.019	268.915	512.293	162.138	287.590	505.345	166.257	274.101	530.924	166.244
38088	76.17400	375.961	689.736	172.354	342.916	686.762	171.103	378.242	655.483	170.599	417.989	321.302	164.893	434.764	309.306	165.661	428.119	338.815	165.215	466.766	423.280	164.771	447.208	428.580	165.076	463.002	402.412	165.144	377.337	543.598	166.168	360.554	557.095	166.954	362.473	524.875	166.002	268.844	512.286	162.123	287.528	505.328	166.226	274.085	530.914	166.228
38089	76.17600	376.090	689.738	172.323	343.240	685.123	171.000	379.904	655.578	170.596	418.390	321.356	164.888	435.243	309.420	165.627	428.441	338.896	165.222	466.595	423.502	164.821	447.087	428.977	165.078	462.681	402.658	165.138	377.307	543.343	166.027	360.531	556.972	166.949	362.301	524.716	165.998	268.791	512.286	162.123	287.481	505.301	166.210	274.070	530.905	166.243
38090	76.17800	376.235	689.715	172.275	343.546	683.459	171.058	381.721	655.802	170.662	418.818	321.394	164.921	435.694	309.495	165.683	428.822	338.984	165.213	466.407	423.706	164.875	446.971	429.323	165.118	462.376	402.940	165.125	377.268	543.079	165.993	360.508	556.857	166.961	362.182	524.609	166.026	268.751	512.277	162.107	287.443	505.283	166.210	274.055	530.888	166.243
38091	76.18000	376.320	689.692	172.226	343.966	681.806	171.074	383.463	656.094	170.771	419.235	321.439	164.902	436.160	309.632	165.595	429.203	339.068	165.248	466.256	423.942	164.831	446.828	429.735	165.058	462.044	403.204	165.116	377.199	542.814	165.959	360.462	556.734	166.959	361.955	524.467	166.026	268.706	512.286	162.122	287.381	505.257	166.226	274.040	530.879	166.258
38092	76.18200	376.366	689.648	172.236	344.477	680.169	171.127	385.199	656.501	170.848	419.639	321.487	164.949	436.605	309.740	165.612	429.514	339.156	165.236	466.076	424.195	164.754	446.705	430.142	165.076	461.674	403.458	165.126	377.114	542.541	165.874	360.408	556.610	166.988	361.785	524.343	166.055	268.674	512.277	162.106	287.343	505.239	166.226	274.024	530.861	166.258
38093	76.18400	376.436	689.602	172.279	345.056	678.580	171.081	386.865	656.911	170.860	420.120	321.532	164.929	437.091	309.838	165.613	429.903	339.254	165.241	465.905	424.425	164.789	446.619	430.496	165.132	461.338	403.723	165.148	377.091	542.348	165.842	360.339	556.495	167.002	361.662	524.210	166.069	268.644	512.277	162.105	287.289	505.195	166.210	274.016	530.853	166.243
38094	76.18600	376.498	689.568	172.275	345.713	676.996	171.118	388.540	657.435	170.873	420.510	321.595	164.940	437.553	309.961	165.594	430.272	339.334	165.214	465.758	424.665	164.837	446.467	430.909	165.104	461.028	403.979	165.188	377.052	542.145	165.854	360.292	556.345	167.012	361.438	524.059	166.050	268.613	512.268	162.121	287.251	505.169	166.226	274.009	530.843	166.258
38095	76.18800	376.574	689.532	172.302	346.461	675.432	171.130	390.155	658.007	170.811	420.933	321.649	164.937	438.004	310.062	165.629	430.608	339.422	165.207	465.602	424.860	164.876	446.367	431.289	165.111	460.707	404.250	165.163	377.203	541.818	165.894	360.306	556.213	167.024	361.223	523.882	166.018	268.574	512.259	162.104	287.213	505.142	166.242	273.986	530.826	166.258
38096	76.19000	376.644	689.514	172.302	347.277	673.938	171.125	391.761	658.627	170.820	421.373	321.686	164.936	438.466	310.152	165.648	431.016	339.493	165.200	465.404	425.096	164.832	446.252	431.634	165.151	460.354	404.539	165.136	377.064	541.535	165.913	360.297	556.080	167.035	361.105	523.740	166.016	268.536	512.250	162.120	287.158	505.115	166.226	273.986	530.808	166.258
38097	76.19200	376.682	689.463	172.294	348.141	672.460	171.158	393.314	659.364	170.794	421.763	321.756	164.930	438.925	310.277	165.662	431.371	339.564	165.192	465.236	425.333	164.820	446.122	432.039	165.140	460.023	404.822	165.156	377.165	541.031	166.132	360.313	555.948	167.048	360.988	523.616	166.014	268.498	512.242	162.135	287.127	505.080	166.227	273.979	530.799	166.273
38098	76.19400	376.742	689.419	172.303	349.111	671.020	171.136	394.845	660.195	170.798	422.235	321.801	164.911	439.395	310.376	165.663	431.719	339.652	165.183	465.061	425.579	164.791	446.001	432.445	165.128	459.706	405.070	165.214	377.078	540.767	166.068	360.259	555.798	167.059	360.715	523.483	165.997	268.475	512.242	162.135	287.082	505.053	166.242	273.963	530.790	166.257
38099	76.19600	376.803	689.365	172.326	350.135	669.622	171.139	396.322	661.086	170.826	422.632	321.864	164.923	439.856	310.467	165.683	432.080	339.734	165.189	464.899	425.810	164.825	445.903	432.798	165.121	459.330	405.323	165.191	376.969	540.510	166.113	360.227	555.665	167.103	360.529	523.368	166.010	268.437	512.224	162.135	287.036	505.027	166.258	273.948	530.781	166.272
38100	76.19800	376.872	689.319	172.368	351.220	668.275	171.182	397.776	662.064	170.865	423.057	321.926	164.901	440.319	310.573	165.667	432.462	339.807	165.213	464.744	426.013	164.847	445.788	433.204	165.141	459.018	405.621	165.147	376.825	540.236	166.158	360.189	555.532	167.116	360.367	523.270	165.960	268.414	512.215	162.150	286.990	504.991	166.258	273.932	530.764	166.272
38101	76.20000	376.963	689.310	172.383	352.351	667.011	171.162	399.163	663.073	170.799	423.503	321.980	164.898	440.764	310.680	165.684	432.816	339.897	165.234	464.576	426.233	164.837	445.682	433.591	165.102	458.673	405.919	165.135	376.757	540.050	166.172	360.142	555.392	167.080	360.184	523.119	165.976	268.383	512.206	162.134	286.943	504.956	166.258	273.924	530.755	166.257
38102	76.20200	377.047	689.293	172.382	353.567	665.781	171.150	400.529	664.155	170.682	423.895	322.026	164.911	441.228	310.787	165.666	433.217	339.978	165.205	464.391	426.452	164.827	445.559	433.944	165.128	458.335	406.157	165.146	376.744	539.865	166.189	360.126	555.268	167.076	360.046	522.969	166.023	268.345	512.196	162.149	286.898	504.929	166.274	273.925	530.746	166.272
38103	76.20400	377.115	689.247	172.422	354.859	664.586	171.143	401.778	665.274	170.679	424.360	322.111	164.837	441.690	310.902	165.665	433.582	340.057	165.216	464.225	426.681	164.799	445.474	434.317	165.182	458.036	406.421	165.138	376.620	539.893	165.931	360.110	555.128	167.041	359.937	522.809	166.021	268.306	512.187	162.132	286.867	504.894	166.274	273.901	530.728	166.272
38104	76.20600	377.199	689.228	172.452	356.152	663.462	171.119	403.006	666.493	170.612	424.734	322.117	164.907	442.149	311.029	165.564	433.913	340.146	165.203	464.063	426.920	164.817	445.331	434.702	165.112	457.706	406.702	165.128	376.338	539.884	165.824	360.102	554.995	167.053	359.741	522.632	166.016	268.267	512.187	162.131	286.821	504.867	166.290	273.885	530.720	166.256
